decision_timestamp,entry_timestamp,side,entry_reference,jaw,stop_reference,zone_id,zone_side,zone_lower,zone_upper,zone_status,qualified_score,current_score,trigger_timestamp,trigger_open,trigger_high,trigger_low,trigger_close,one_hour_atr,one_hour_atr_timestamp,stop_buffer,long_zone_penetration_fraction,reward_to_risk,risk_zone_ratio,one_hour_reference_open,one_hour_reference_close
2021-04-27T13:45:00Z,2021-04-27T13:45:00Z,short,341.01,342.29504031332414,342.29504031332414,217,supply,341.97447627254206,342.23,active,2,2,2021-04-27T13:30:00Z,341.93,342.15,340.98,341.0,1.3008062664823825,2021-04-26T20:00:00Z,0.06504031332411912,,1.0,5.068180267279587,341.8,341.69
2021-05-18T14:45:00Z,2021-05-18T14:45:00Z,short,326.11,327.48680135314567,327.48680135314567,239,supply,326.45,327.39,active,3,3,2021-05-18T14:30:00Z,326.32,326.55,325.91,326.09,1.9360270629135186,2021-05-18T14:30:00Z,0.09680135314567594,,1.0,1.4859588863252062,325.41,324.97
2021-08-02T13:45:00Z,2021-08-02T13:45:00Z,short,364.55,365.55826147380236,365.55826147380236,293,supply,365.14,365.49,verified,2,3,2021-08-02T13:30:00Z,366.28,366.71,364.46,364.55,1.3652294760473975,2021-07-30T20:00:00Z,0.06826147380236988,,1.0,2.8807470680065257,364.52,364.51
2021-08-18T18:15:00Z,2021-08-18T18:15:00Z,short,364.56,366.94820033448985,366.94820033448985,308,supply,366.27,366.88,active,4,4,2021-08-18T18:00:00Z,365.23,366.41,364.31,364.57,1.3640066897967509,2021-08-18T18:00:00Z,0.06820033448983755,,1.0,3.8986890729341117,365.46,365.23
2021-08-20T18:30:00Z,2021-08-20T18:30:00Z,short,367.14,368.16386446967977,368.16386446967977,306,supply,367.35,368.08,active,3,3,2021-08-20T18:15:00Z,367.26,367.36,366.99,367.13,1.6772893935955864,2021-08-20T18:00:00Z,0.08386446967977933,,1.0,1.4162526981915409,367.32,367.02
2021-10-13T14:15:00Z,2021-10-13T14:15:00Z,short,357.84,360.15994274787937,360.15994274787937,364,supply,359.33,360.07,verified,3,3,2021-10-13T14:00:00Z,358.75,359.33,357.59,357.86,1.7988549575876867,2021-10-12T20:00:00Z,0.08994274787938433,,1.0,3.1080307403774703,357.67,357.15
2021-10-27T15:00:00Z,2021-10-27T15:00:00Z,short,380.76,382.2336146511471,382.2336146511471,344,supply,381.67,382.15,rejected,2,2,2021-10-27T14:45:00Z,380.88,381.76,380.55,380.75,1.6722930229421098,2021-10-27T15:00:00Z,0.08361465114710549,,1.0,3.0908638565566924,381.32,380.75
2021-12-01T17:00:00Z,2021-12-01T17:00:00Z,short,398.29,401.32924051784835,401.32924051784835,399,supply,399.99,401.19,active,4,4,2021-12-01T16:45:00Z,399.67,400.05,397.98,398.29,2.784810356967402,2021-12-01T17:00:00Z,0.1392405178483701,,1.0,2.5327004315402966,399.1,398.29
2021-12-13T18:45:00Z,2021-12-13T18:45:00Z,long,393.97,391.6350387899845,391.6350387899845,408,demand,391.75,393.06,verified,4,4,2021-12-13T18:30:00Z,393.71,394.1,393.02,393.99,2.2992242003104937,2021-12-13T18:00:00Z,0.11496121001552469,0.030534351145053738,1.0,1.7976803129889414,393.43,394.04
2021-12-17T18:00:00Z,2021-12-17T18:00:00Z,long,385.73,383.45685837839454,383.45685837839454,432,demand,383.63,384.94,rejected,3,3,2021-12-17T17:45:00Z,385.56,386.18,384.87,385.77,3.462832432109558,2021-12-17T18:00:00Z,0.1731416216054779,0.05343511450381149,1.0,1.765756963057584,385.75,385.77
