decision_timestamp,entry_timestamp,side,entry_reference,jaw,stop_reference,zone_id,zone_side,zone_lower,zone_upper,zone_status,qualified_score,current_score,trigger_timestamp,trigger_open,trigger_high,trigger_low,trigger_close,one_hour_atr,one_hour_atr_timestamp,stop_buffer,long_zone_penetration_fraction,reward_to_risk
2021-06-25T16:15:00Z,2021-06-25T16:15:00Z,long,1.390155,1.3888591560986203,1.3888591560986203,1111,demand,1.388945,1.38961,active,2,2,2021-06-25T16:00:00Z,1.389805,1.39023,1.389575,1.390155,0.0017168780275950508,2021-06-25T16:00:00Z,8.584390137975255e-05,0.052631578947385994,1.0
2021-07-08T21:30:00Z,2021-07-08T21:30:00Z,short,1.378565,1.3798307323894554,1.3798307323894554,1154,supply,1.3788,1.37974,touched,3,3,2021-07-08T21:15:00Z,1.378725,1.37899,1.378375,1.378565,0.0018146477891104794,2021-07-08T21:00:00Z,9.073238945552398e-05,,1.0
2021-07-09T05:45:00Z,2021-07-09T05:45:00Z,long,1.37826,1.3770350686215227,1.3770350686215227,1137,demand,1.37711,1.37796,verified,3,3,2021-07-09T05:30:00Z,1.378005,1.37849,1.37777,1.37826,0.001498627569546855,2021-07-09T05:00:00Z,7.493137847734276e-05,0.22352941176485955,1.0
2021-07-13T12:00:00Z,2021-07-13T12:00:00Z,long,1.38497,1.383542998738456,1.383542998738456,1141,demand,1.38361,1.38448,active,3,3,2021-07-13T11:45:00Z,1.38451,1.38507,1.384345,1.38497,0.0013400252308784113,2021-07-13T12:00:00Z,6.700126154392057e-05,0.15517241379311225,1.0
2021-07-16T07:15:00Z,2021-07-16T07:15:00Z,long,1.38177,1.379950448200798,1.379950448200798,1153,demand,1.380025,1.380855,touched,3,3,2021-07-16T07:00:00Z,1.38129,1.38235,1.380675,1.38177,0.0014910359840390023,2021-07-16T07:00:00Z,7.455179920195013e-05,0.21686746987936337,1.0
2021-07-28T11:45:00Z,2021-07-28T11:45:00Z,long,1.38734,1.385747875455705,1.385747875455705,1181,demand,1.3858296248171749,1.386675,verified,4,4,2021-07-28T11:30:00Z,1.386755,1.38757,1.38652,1.38734,0.001634987229394025,2021-07-28T11:00:00Z,8.174936146970125e-05,0.1833505444081273,1.0
2021-08-02T13:30:00Z,2021-08-02T13:30:00Z,long,1.3895,1.388340361738011,1.388340361738011,1229,demand,1.38842,1.389125,touched,3,3,2021-08-02T13:15:00Z,1.38919,1.38996,1.38905,1.3895,0.001592765239781656,2021-08-02T13:00:00Z,7.963826198908281e-05,0.10638297872347798,1.0
2021-08-06T06:30:00Z,2021-08-06T06:30:00Z,long,1.39204,1.3914741715613916,1.3914741715613916,1252,demand,1.39153,1.391905,active,3,3,2021-08-06T06:15:00Z,1.391955,1.39229,1.39183,1.39204,0.0011165687721650813,2021-08-06T06:00:00Z,5.582843860825407e-05,0.20000000000011842,1.0
2021-08-16T11:45:00Z,2021-08-16T11:45:00Z,short,1.387055,1.3879255036075142,1.3879255036075142,1289,supply,1.3873920056661992,1.387865,active,2,2,2021-08-16T11:30:00Z,1.38735,1.38753,1.38676,1.387055,0.0012100721502879123,2021-08-16T11:00:00Z,6.0503607514395615e-05,,1.0
2021-08-22T22:30:00Z,2021-08-22T22:30:00Z,short,1.36241,1.3636751003933048,1.3636751003933048,1312,supply,1.36296,1.36361,active,3,3,2021-08-22T22:15:00Z,1.362845,1.36298,1.36239,1.36241,0.0013020078660938576,2021-08-22T22:15:00Z,6.510039330469289e-05,,1.0
2021-08-25T09:30:00Z,2021-08-25T09:30:00Z,short,1.37232,1.3734635105562336,1.3734635105562336,1321,supply,1.373005,1.3734,touched,3,3,2021-08-25T09:15:00Z,1.372975,1.373085,1.37218,1.37232,0.001270211124672255,2021-08-25T09:00:00Z,6.351055623361275e-05,,1.0
2021-08-31T20:15:00Z,2021-08-31T20:15:00Z,long,1.375155,1.374205441543693,1.374205441543693,1306,demand,1.374285,1.374795,active,3,3,2021-08-31T20:00:00Z,1.37486,1.375225,1.37479,1.375155,0.001591169126138957,2021-08-31T20:00:00Z,7.955845630694786e-05,0.009803921568691478,1.0
2021-09-08T09:15:00Z,2021-09-08T09:15:00Z,short,1.37593,1.3769609896954103,1.3769609896954103,1347,supply,1.3766262626017804,1.3769,verified,3,3,2021-09-08T09:00:00Z,1.37633,1.376915,1.37564,1.37593,0.0012197939082049332,2021-09-08T09:00:00Z,6.098969541024666e-05,,1.0
2021-09-08T13:00:00Z,2021-09-08T13:00:00Z,short,1.376585,1.3781195123565861,1.3781195123565861,1359,supply,1.377515,1.378055,verified,3,3,2021-09-08T12:45:00Z,1.377445,1.37771,1.376575,1.376585,0.0012902471317222317,2021-09-08T13:00:00Z,6.451235658611159e-05,,1.0
2021-09-13T12:30:00Z,2021-09-13T12:30:00Z,short,1.38351,1.3846816309419745,1.3846816309419745,1364,supply,1.384015,1.384615,active,3,4,2021-09-13T12:15:00Z,1.3838,1.38409,1.383025,1.38351,0.0013326188394922121,2021-09-13T12:00:00Z,6.663094197461061e-05,,1.0
2021-09-22T09:15:00Z,2021-09-22T09:15:00Z,short,1.363325,1.3644360525504695,1.3644360525504695,1425,supply,1.364045,1.36437,verified,2,3,2021-09-22T09:00:00Z,1.363865,1.364135,1.363305,1.363325,0.0013210510093868237,2021-09-22T09:00:00Z,6.60525504693412e-05,,1.0
2021-10-12T10:30:00Z,2021-10-12T10:30:00Z,short,1.360185,1.3618998878073423,1.3618998878073423,1484,supply,1.36097,1.36182,rejected,2,3,2021-10-12T10:15:00Z,1.36058,1.36111,1.359995,1.360185,0.0015977561468444236,2021-10-12T10:00:00Z,7.988780734222118e-05,,1.0
2021-10-12T15:30:00Z,2021-10-12T15:30:00Z,long,1.360145,1.3582030798209053,1.3582030798209053,1468,demand,1.358305,1.359195,rejected,3,4,2021-10-12T15:15:00Z,1.35973,1.36018,1.35915,1.360145,0.0020384035818972563,2021-10-12T15:00:00Z,0.00010192017909486283,0.05056179775265061,1.0
2021-10-25T13:15:00Z,2021-10-25T13:15:00Z,long,1.3761,1.3737331217695568,1.3737331217695568,1506,demand,1.373825,1.3746577365783452,rejected,3,3,2021-10-25T13:00:00Z,1.37486,1.37618,1.374575,1.3761,0.0018375646088675634,2021-10-25T13:00:00Z,9.187823044337818e-05,0.09935504275498429,1.0
2021-10-26T07:15:00Z,2021-10-26T07:15:00Z,short,1.377545,1.3795240629504224,1.3795240629504224,1523,supply,1.378595,1.3794608511964739,active,4,4,2021-10-26T07:00:00Z,1.378005,1.37879,1.37734,1.377545,0.0012642350789719098,2021-10-26T07:00:00Z,6.321175394859549e-05,,1.0
2021-10-26T07:45:00Z,2021-10-26T07:45:00Z,short,1.37659,1.3782232117539486,1.3782232117539486,1525,supply,1.37732,1.37816,touched,3,3,2021-10-26T07:30:00Z,1.37668,1.37759,1.37622,1.37659,0.0012642350789719098,2021-10-26T07:00:00Z,6.321175394859549e-05,,1.0
2021-10-27T17:30:00Z,2021-10-27T17:30:00Z,short,1.375315,1.376246298470899,1.376246298470899,1536,supply,1.375675,1.376145,verified,3,5,2021-10-27T17:15:00Z,1.375605,1.375915,1.37523,1.375315,0.002025969417980008,2021-10-27T17:00:00Z,0.00010129847089900041,,1.0
2021-11-05T17:15:00Z,2021-11-05T17:15:00Z,short,1.350365,1.3510191103470695,1.3510191103470695,1577,supply,1.350485,1.350905,active,2,2,2021-11-05T17:00:00Z,1.350415,1.350715,1.350235,1.350365,0.002282206941387544,2021-11-05T17:00:00Z,0.0001141103470693772,,1.0
2021-11-15T16:00:00Z,2021-11-15T16:00:00Z,short,1.343185,1.3444699336023016,1.3444699336023016,1609,supply,1.34371,1.34439,active,2,2,2021-11-15T15:45:00Z,1.34365,1.34411,1.34304,1.343185,0.0015986720460330086,2021-11-15T16:00:00Z,7.993360230165043e-05,,1.0
2021-11-16T00:45:00Z,2021-11-16T00:45:00Z,long,1.34168,1.340458423491932,1.340458423491932,1606,demand,1.340535,1.341165,active,3,3,2021-11-16T00:30:00Z,1.341205,1.341745,1.341155,1.34168,0.001531530161362756,2021-11-16T00:00:00Z,7.65765080681378e-05,0.015873015872769715,1.0
2021-11-18T15:45:00Z,2021-11-18T15:45:00Z,short,1.347385,1.3489665075146449,1.3489665075146449,1578,supply,1.348365,1.348885,verified,4,4,2021-11-18T15:30:00Z,1.34784,1.34872,1.347295,1.347385,0.001630150292898883,2021-11-18T15:00:00Z,8.150751464494415e-05,,1.0
2021-11-24T06:30:00Z,2021-11-24T06:30:00Z,short,1.337995,1.3388869250295128,1.3388869250295128,1640,supply,1.33843,1.338825,active,3,3,2021-11-24T06:15:00Z,1.338265,1.338505,1.33779,1.337995,0.0012385005902583038,2021-11-24T06:00:00Z,6.19250295129152e-05,,1.0
2021-11-30T07:00:00Z,2021-11-30T07:00:00Z,short,1.33223,1.3333561415810882,1.3333561415810882,1654,supply,1.332665,1.333285,active,3,3,2021-11-30T06:45:00Z,1.332285,1.332825,1.332035,1.33223,0.0014228316217642493,2021-11-30T07:00:00Z,7.114158108821246e-05,,1.0
2021-12-02T14:45:00Z,2021-12-02T14:45:00Z,long,1.33128,1.329815061134343,1.329815061134343,1655,demand,1.329905,1.330595,verified,3,3,2021-12-02T14:30:00Z,1.33096,1.331375,1.330585,1.33128,0.0017987773131399043,2021-12-02T14:00:00Z,8.993886565699521e-05,0.014492753623281682,1.0
2021-12-20T14:45:00Z,2021-12-20T14:45:00Z,short,1.323605,1.3245110651859078,1.3245110651859078,1694,supply,1.323725,1.32443,touched,4,4,2021-12-20T14:30:00Z,1.323695,1.323855,1.323045,1.323605,0.0016213037181554441,2021-12-20T14:00:00Z,8.10651859077722e-05,,1.0
2022-01-05T11:00:00Z,2022-01-05T11:00:00Z,long,1.35328,1.3521565437038106,1.3521565437038106,1772,demand,1.352225,1.352845,active,3,3,2022-01-05T10:45:00Z,1.352965,1.35359,1.352805,1.35328,0.0013691259237891286,2022-01-05T11:00:00Z,6.845629618945643e-05,0.06451612903231582,1.0
2022-01-07T09:30:00Z,2022-01-07T09:30:00Z,short,1.354645,1.355815920823598,1.355815920823598,1781,supply,1.3551725575413178,1.35575,active,3,3,2022-01-07T09:15:00Z,1.354925,1.355305,1.35443,1.354645,0.001318416471960426,2022-01-07T09:00:00Z,6.59208235980213e-05,,1.0
2022-01-13T19:15:00Z,2022-01-13T19:15:00Z,long,1.371825,1.3708923368483148,1.3708923368483148,1801,demand,1.37097,1.3715341807488326,rejected,4,4,2022-01-13T19:00:00Z,1.37155,1.372035,1.37146,1.371825,0.0015532630337028914,2022-01-13T19:00:00Z,7.766315168514458e-05,0.13148401285615438,1.0
2022-02-09T20:15:00Z,2022-02-09T20:15:00Z,short,1.35323,1.3539981349264785,1.3539981349264785,1882,supply,1.35358,1.35392,verified,2,3,2022-02-09T20:00:00Z,1.35356,1.353715,1.35311,1.35323,0.0015626985295674825,2022-02-09T20:00:00Z,7.813492647837413e-05,,1.0
2022-02-11T08:00:00Z,2022-02-11T08:00:00Z,short,1.35348,1.355199089573881,1.355199089573881,1871,supply,1.35437,1.3551,verified,3,3,2022-02-11T07:45:00Z,1.353865,1.35441,1.35346,1.35348,0.001981791477622417,2022-02-11T08:00:00Z,9.908957388112086e-05,,1.0
2022-02-14T20:45:00Z,2022-02-14T20:45:00Z,long,1.352845,1.3512814551717327,1.3512814551717327,1867,demand,1.35139,1.352375,verified,3,3,2022-02-14T20:30:00Z,1.35255,1.353105,1.35232,1.352845,0.0021708965653492646,2022-02-14T20:00:00Z,0.00010854482826746324,0.055837563451916254,1.0
2022-02-15T13:45:00Z,2022-02-15T13:45:00Z,long,1.354815,1.3523204051177105,1.3523204051177105,1877,demand,1.352405,1.353095,active,4,4,2022-02-15T13:30:00Z,1.353985,1.35534,1.35297,1.354815,0.0016918976457933313,2022-02-15T13:00:00Z,8.459488228966658e-05,0.18115942028979212,1.0
2022-02-16T07:30:00Z,2022-02-16T07:30:00Z,short,1.35576,1.3568924068924482,1.3568924068924482,1889,supply,1.3560293871472564,1.356825,active,3,3,2022-02-16T07:15:00Z,1.35589,1.356295,1.355575,1.35576,0.0013481378489633054,2022-02-16T07:00:00Z,6.740689244816527e-05,,1.0
2022-02-16T13:45:00Z,2022-02-16T13:45:00Z,long,1.355405,1.3535717317204035,1.3535717317204035,1888,demand,1.353645,1.3541,active,3,3,2022-02-16T13:30:00Z,1.354895,1.35561,1.354085,1.355405,0.0014653655919324305,2022-02-16T13:00:00Z,7.326827959662153e-05,0.03296703296724211,1.0
2022-02-18T19:15:00Z,2022-02-18T19:15:00Z,short,1.359575,1.3606060552625223,1.3606060552625223,1916,supply,1.3599417865917438,1.360525,verified,3,3,2022-02-18T19:00:00Z,1.359825,1.35997,1.359495,1.359575,0.0016211052504455827,2022-02-18T19:00:00Z,8.105526252227915e-05,,1.0
2022-03-01T02:15:00Z,2022-03-01T02:15:00Z,short,1.34133,1.3425960352498887,1.3425960352498887,1943,supply,1.341675,1.342495,active,2,2,2022-03-01T02:00:00Z,1.34166,1.342175,1.341295,1.34133,0.0020207049977718815,2022-03-01T02:00:00Z,0.00010103524988859408,,1.0
2022-03-03T03:00:00Z,2022-03-03T03:00:00Z,short,1.339535,1.341031567899201,1.341031567899201,1949,supply,1.3398301858596657,1.340925,active,4,4,2022-03-03T02:45:00Z,1.339585,1.340005,1.3395,1.339535,0.0021313579840220656,2022-03-03T03:00:00Z,0.00010656789920110329,,1.0
2022-03-04T11:00:00Z,2022-03-04T11:00:00Z,short,1.331235,1.3326166085131417,1.3326166085131417,1960,supply,1.33156,1.33252,verified,2,3,2022-03-04T10:45:00Z,1.331485,1.33169,1.33094,1.331235,0.0019321702628360014,2022-03-04T11:00:00Z,9.660851314180008e-05,,1.0
2022-03-08T18:45:00Z,2022-03-08T18:45:00Z,short,1.311515,1.3135025482038714,1.3135025482038714,1972,supply,1.312165,1.31337,rejected,2,2,2022-03-08T18:30:00Z,1.312085,1.312185,1.310545,1.311515,0.0026509640774301166,2022-03-08T18:00:00Z,0.00013254820387150582,,1.0
2022-03-11T00:30:00Z,2022-03-11T00:30:00Z,short,1.309655,1.3112588948656867,1.3112588948656867,1971,supply,1.31015,1.311155,verified,4,4,2022-03-11T00:15:00Z,1.30992,1.310285,1.30965,1.309655,0.002077897313731453,2022-03-11T00:00:00Z,0.00010389486568657266,,1.0
2022-03-21T09:15:00Z,2022-03-21T09:15:00Z,short,1.314925,1.3160244321502144,1.3160244321502144,2010,supply,1.315365,1.31595,verified,3,4,2022-03-21T09:00:00Z,1.31499,1.31546,1.314165,1.314925,0.0014886430042897654,2022-03-21T09:00:00Z,7.443215021448828e-05,,1.0
2022-03-28T04:15:00Z,2022-03-28T04:15:00Z,short,1.315345,1.3163388026094118,1.3163388026094118,2037,supply,1.315695,1.316255,verified,2,3,2022-03-28T04:00:00Z,1.315435,1.31573,1.315125,1.315345,0.001676052188238634,2022-03-28T04:00:00Z,8.38026094119317e-05,,1.0
2022-03-31T15:15:00Z,2022-03-31T15:15:00Z,short,1.31577,1.3183674021827465,1.3183674021827465,2032,supply,1.31736,1.31826,active,3,3,2022-03-31T15:00:00Z,1.316135,1.31758,1.315425,1.31577,0.002148043654929005,2022-03-31T15:00:00Z,0.00010740218274645027,,1.0
2022-04-01T07:45:00Z,2022-04-01T07:45:00Z,long,1.312555,1.3108120325647605,1.3108120325647605,2050,demand,1.31089,1.311585,rejected,3,3,2022-04-01T07:30:00Z,1.311775,1.31265,1.311555,1.312555,0.001559348704792141,2022-04-01T07:00:00Z,7.796743523960706e-05,0.0431654676258694,1.0
2022-04-05T07:15:00Z,2022-04-05T07:15:00Z,short,1.313245,1.3146330249067988,1.3146330249067988,2058,supply,1.31414,1.31457,active,3,3,2022-04-05T07:00:00Z,1.31358,1.314495,1.31316,1.313245,0.0012604981359771276,2022-04-05T07:00:00Z,6.302490679885638e-05,,1.0
2022-04-18T01:30:00Z,2022-04-18T01:30:00Z,long,1.30502,1.3032924223291926,1.3032924223291926,2093,demand,1.30335,1.303965,touched,3,3,2022-04-18T01:15:00Z,1.30453,1.305115,1.303895,1.30502,0.0011515534161472155,2022-04-18T01:00:00Z,5.757767080736078e-05,0.11382113821139972,1.0
2022-04-18T23:00:00Z,2022-04-18T23:00:00Z,long,1.30101,1.3004363106514703,1.3004363106514703,2117,demand,1.30049,1.300965,active,2,2,2022-04-18T22:45:00Z,1.30098,1.301115,1.3009,1.30101,0.001073786970593817,2022-04-18T23:00:00Z,5.368934852969086e-05,0.13684210526311852,1.0
2022-04-21T03:15:00Z,2022-04-21T03:15:00Z,long,1.304925,1.303815425161686,1.303815425161686,2118,demand,1.3038943914714682,1.30451,verified,2,3,2022-04-21T03:00:00Z,1.304655,1.304935,1.304435,1.304925,0.001579326195645182,2022-04-21T03:00:00Z,7.89663097822591e-05,0.12183067083056291,1.0
2022-05-04T06:45:00Z,2022-05-04T06:45:00Z,short,1.24779,1.2498195906500242,1.2498195906500242,2162,supply,1.2485275200628159,1.249735,verified,3,4,2022-05-04T06:30:00Z,1.24822,1.24858,1.24777,1.24779,0.0016918130004849844,2022-05-04T06:00:00Z,8.459065002424922e-05,,1.0
2022-05-05T09:15:00Z,2022-05-05T09:15:00Z,long,1.25516,1.2534571856743448,1.2534571856743448,2152,demand,1.253605,1.25425,rejected,3,3,2022-05-05T09:00:00Z,1.254635,1.255205,1.25415,1.25516,0.0029562865131067513,2022-05-05T09:00:00Z,0.00014781432565533757,0.1550387596899038,1.0
2022-05-16T09:15:00Z,2022-05-16T09:15:00Z,short,1.222485,1.2250188757983294,1.2250188757983294,2207,supply,1.223755,1.224905,verified,3,3,2022-05-16T09:00:00Z,1.223595,1.224265,1.22228,1.222485,0.002277515966589811,2022-05-16T09:00:00Z,0.00011387579832949056,,1.0
2022-05-20T08:00:00Z,2022-05-20T08:00:00Z,short,1.247405,1.250252302129041,1.250252302129041,2224,supply,1.2489987694266036,1.250135,verified,2,4,2022-05-20T07:45:00Z,1.24848,1.24929,1.24731,1.247405,0.002346042580822586,2022-05-20T08:00:00Z,0.00011730212904112931,,1.0
2022-05-30T14:30:00Z,2022-05-30T14:30:00Z,short,1.264435,1.2656240319841505,1.2656240319841505,2259,supply,1.2647,1.265535,active,2,2,2022-05-30T14:15:00Z,1.264565,1.26471,1.264155,1.264435,0.0017806396830103521,2022-05-30T14:00:00Z,8.903198415051761e-05,,1.0
2022-05-31T04:15:00Z,2022-05-31T04:15:00Z,short,1.26093,1.2621663288597007,1.2621663288597007,2254,supply,1.261645,1.26209,verified,3,3,2022-05-31T04:00:00Z,1.26164,1.26177,1.260925,1.26093,0.0015265771940153265,2022-05-31T04:00:00Z,7.632885970076632e-05,,1.0
2022-06-02T10:30:00Z,2022-06-02T10:30:00Z,short,1.25456,1.255744245177054,1.255744245177054,2240,supply,1.25476,1.2556489734417466,verified,3,3,2022-06-02T10:15:00Z,1.25465,1.25515,1.25445,1.25456,0.001905434706144376,2022-06-02T10:00:00Z,9.52717353072188e-05,,1.0
2022-06-02T12:30:00Z,2022-06-02T12:30:00Z,short,1.254535,1.2563806713438372,1.2563806713438372,2248,supply,1.25522,1.256289586276149,verified,3,3,2022-06-02T12:15:00Z,1.25508,1.255895,1.25449,1.254535,0.0018217013537673353,2022-06-02T12:00:00Z,9.108506768836677e-05,,1.0
2022-06-02T18:30:00Z,2022-06-02T18:30:00Z,short,1.25796,1.2593741570309889,1.2593741570309889,2251,supply,1.2586,1.259265,verified,3,3,2022-06-02T18:15:00Z,1.25855,1.25865,1.257875,1.25796,0.002183140619777414,2022-06-02T18:00:00Z,0.0001091570309888707,,1.0
2022-06-17T12:45:00Z,2022-06-17T12:45:00Z,long,1.22776,1.225018785939649,1.225018785939649,2313,demand,1.22523,1.22656,active,3,3,2022-06-17T12:30:00Z,1.2269,1.228715,1.226555,1.22776,0.004224281207019843,2022-06-17T12:00:00Z,0.00021121406035099215,0.003759398496265079,1.0
2022-07-04T02:45:00Z,2022-07-04T02:45:00Z,short,1.209095,1.2110326630403774,1.2110326630403774,2375,supply,1.209555,1.2109082883958864,active,3,3,2022-07-04T02:30:00Z,1.20919,1.20957,1.208995,1.209095,0.002487492889821997,2022-07-04T02:00:00Z,0.00012437464449109985,,1.0
2022-07-15T16:00:00Z,2022-07-15T16:00:00Z,short,1.18597,1.1883176636694666,1.1883176636694666,2407,supply,1.186655,1.1881764201214824,touched,3,3,2022-07-15T15:45:00Z,1.1866,1.18694,1.18593,1.18597,0.0028248709596836205,2022-07-15T16:00:00Z,0.00014124354798418102,,1.0
2022-07-25T02:30:00Z,2022-07-25T02:30:00Z,short,1.19911,1.2005648898804975,1.2005648898804975,2442,supply,1.199315,1.200425,verified,2,4,2022-07-25T02:15:00Z,1.19914,1.199625,1.198905,1.19911,0.0027977976099489996,2022-07-25T02:00:00Z,0.00013988988049745,,1.0
2022-07-25T06:15:00Z,2022-07-25T06:15:00Z,long,1.197385,1.1959492309291209,1.1959492309291209,2440,demand,1.19607,1.196735,active,3,3,2022-07-25T06:00:00Z,1.19708,1.19779,1.19673,1.197385,0.00241538141757999,2022-07-25T06:00:00Z,0.00012076907087899951,0.007518796992528903,1.0
2022-08-01T01:00:00Z,2022-08-01T01:00:00Z,short,1.217295,1.219281947412196,1.219281947412196,2465,supply,1.21821,1.21914,rejected,4,4,2022-08-01T00:45:00Z,1.217595,1.21823,1.21702,1.217295,0.0028389482439239236,2022-08-01T01:00:00Z,0.0001419474121961962,,1.0
2022-08-09T17:00:00Z,2022-08-09T17:00:00Z,long,1.208295,1.2068062319474202,1.2068062319474202,2498,demand,1.206905,1.207675,active,4,4,2022-08-09T16:45:00Z,1.207975,1.208325,1.207625,1.208295,0.001975361051594932,2022-08-09T17:00:00Z,9.87680525797466e-05,0.06493506493518852,1.0
2022-08-11T05:30:00Z,2022-08-11T05:30:00Z,long,1.21855,1.2171973462180936,1.2171973462180936,2468,demand,1.2172972224991294,1.21836,verified,5,5,2022-08-11T05:15:00Z,1.21848,1.21876,1.218355,1.21855,0.001997525620717869,2022-08-11T05:00:00Z,9.987628103589345e-05,0.004704653604292947,1.0
2022-08-17T06:15:00Z,2022-08-17T06:15:00Z,short,1.21085,1.214922521735601,1.214922521735601,2519,supply,1.214075,1.21484,active,2,2,2022-08-17T06:00:00Z,1.212105,1.214385,1.210635,1.21085,0.0016504347120213706,2022-08-17T06:00:00Z,8.252173560106853e-05,,1.0
2022-08-24T08:00:00Z,2022-08-24T08:00:00Z,short,1.182735,1.1837930129270056,1.1837930129270056,2540,supply,1.182875,1.183685,verified,2,3,2022-08-24T07:45:00Z,1.18281,1.183245,1.182195,1.182735,0.002160258540110652,2022-08-24T08:00:00Z,0.00010801292700553261,,1.0
2022-08-24T18:00:00Z,2022-08-24T18:00:00Z,long,1.17897,1.17742325608431,1.17742325608431,2548,demand,1.1775533318503544,1.178525,verified,2,3,2022-08-24T17:45:00Z,1.17871,1.179125,1.1785,1.17897,0.002601515320884742,2022-08-24T18:00:00Z,0.0001300757660442371,0.02572894872499256,1.0
2022-08-25T02:15:00Z,2022-08-25T02:15:00Z,short,1.181185,1.182820871838504,1.182820871838504,2546,supply,1.18179,1.182715,touched,4,4,2022-08-25T02:00:00Z,1.18167,1.18191,1.181185,1.181185,0.0021174367700812183,2022-08-25T02:00:00Z,0.00010587183850406092,,1.0
2022-09-07T08:30:00Z,2022-09-07T08:30:00Z,short,1.15073,1.1522384777234005,1.1522384777234005,2589,supply,1.15123,1.152125,touched,2,5,2022-09-07T08:15:00Z,1.150925,1.151445,1.150325,1.15073,0.0022695544680071855,2022-09-07T08:00:00Z,0.00011347772340035928,,1.0
2022-09-12T10:00:00Z,2022-09-12T10:00:00Z,short,1.16787,1.169531453704846,1.169531453704846,2570,supply,1.16842,1.169405,touched,4,4,2022-09-12T09:45:00Z,1.16801,1.1685,1.16767,1.16787,0.0025290740969210993,2022-09-12T10:00:00Z,0.00012645370484605498,,1.0
2022-09-13T14:00:00Z,2022-09-13T14:00:00Z,long,1.15662,1.1548962614061475,1.1548962614061475,2583,demand,1.155065,1.156005,touched,3,3,2022-09-13T13:45:00Z,1.15643,1.158465,1.155985,1.15662,0.003374771877049833,2022-09-13T14:00:00Z,0.00016873859385249166,0.021276595744585357,1.0
