decision_timestamp,entry_timestamp,side,entry_reference,jaw,stop_reference,zone_id,zone_side,zone_lower,zone_upper,zone_status,qualified_score,current_score,trigger_timestamp,trigger_open,trigger_high,trigger_low,trigger_close,one_hour_atr,one_hour_atr_timestamp,stop_buffer,long_zone_penetration_fraction,reward_to_risk,risk_zone_ratio,one_hour_reference_open,one_hour_reference_close
2021-06-02T19:45:00Z,2021-06-02T19:45:00Z,long,419.86,419.07166539411213,419.07166539411213,39,demand,419.12,419.6,active,2,2,2021-06-02T19:30:00Z,419.78,419.88,419.58,419.87,0.9666921177572588,2021-06-02T19:00:00Z,0.048334605887862946,0.041666666666745615,1.0,1.663197095599674,419.79,419.9
2021-06-21T19:15:00Z,2021-06-21T19:15:00Z,short,420.54,421.32237604062465,421.32237604062465,40,supply,420.84,421.25,verified,2,3,2021-06-21T19:00:00Z,420.64,420.95,420.52,420.53,1.447520812493389,2021-06-21T19:00:00Z,0.07237604062466944,,1.0,1.932624489328356,420.75,420.64
2021-11-22T18:30:00Z,2021-11-22T18:30:00Z,long,470.99,470.1855055739789,470.1855055739789,177,demand,470.26,470.65,verified,2,3,2021-11-22T18:15:00Z,470.68,471.14,470.63,470.98,1.489888520421841,2021-11-22T18:00:00Z,0.07449442602109206,0.051282051282006434,1.0,2.037165194926013,470.09,470.69
2021-12-02T20:15:00Z,2021-12-02T20:15:00Z,short,457.72,459.09596619032726,459.09596619032726,166,supply,457.77,458.94,verified,4,4,2021-12-02T20:00:00Z,457.78,458.57,456.98,457.73,3.1193238065454367,2021-12-02T20:00:00Z,0.15596619032727185,,1.0,1.1674924703651484,458.28,457.75
2021-12-10T14:45:00Z,2021-12-10T14:45:00Z,short,469.22,469.66083722344786,469.66083722344786,178,supply,469.29649401092524,469.57,touched,4,4,2021-12-10T14:30:00Z,469.23,470.08,468.97,469.22,1.8167444689568861,2021-12-09T21:00:00Z,0.09083722344784431,,1.0,1.6118009881215005,467.45,466.33
2021-12-16T20:15:00Z,2021-12-16T20:15:00Z,short,465.48,466.9752172584691,466.9752172584691,186,supply,466.23,466.85621026216006,verified,4,4,2021-12-16T20:00:00Z,465.9,466.42,464.96,465.5,2.380139926181031,2021-12-16T20:00:00Z,0.11900699630905157,,1.0,2.355785824046568,468.24,465.88
2022-02-09T20:45:00Z,2022-02-09T20:45:00Z,short,456.87,458.85818574606725,458.85818574606725,244,supply,457.3,458.74,touched,2,2,2022-02-09T20:30:00Z,457.02,457.75,456.43,456.88,2.363714921344678,2022-02-09T20:00:00Z,0.11818574606723392,,1.0,1.3737401014355952,456.77,456.66
2022-02-11T16:15:00Z,2022-02-11T16:15:00Z,short,448.43,451.1624267575988,451.1624267575988,253,supply,449.9,451.02,verified,3,3,2022-02-11T16:00:00Z,449.03,450.15,448.25,448.47,2.8485351519758275,2022-02-11T16:00:00Z,0.1424267575987914,,1.0,2.4039524621417336,449.16,449.0
2022-03-11T14:45:00Z,2022-03-11T14:45:00Z,short,427.78,428.68205318802313,428.68205318802313,252,supply,427.82,428.51,verified,3,3,2022-03-11T14:30:00Z,428.12,428.77,427.08,427.78,3.44106376046339,2022-03-10T21:00:00Z,0.1720531880231695,,1.0,1.307323460903135,425.66,425.48
2022-06-22T17:30:00Z,2022-06-22T17:30:00Z,long,377.08,374.7609273556949,374.7609273556949,356,demand,374.93,376.28,verified,3,3,2022-06-22T17:15:00Z,376.38,377.38,376.25,377.07,3.3814528861025397,2022-06-22T17:00:00Z,0.169072644305127,0.022222222222202572,1.0,1.7104241809667868,374.67,376.44
2022-09-29T15:30:00Z,2022-09-29T15:30:00Z,short,362.79,363.80825521067425,363.80825521067425,436,supply,363.02,363.65291894203955,verified,2,3,2022-09-29T15:15:00Z,362.84,363.15,362.12,362.77,3.1067253726943536,2022-09-29T15:00:00Z,0.1553362686347177,,1.0,1.6404236651987567,363.19,362.56
2022-11-07T15:30:00Z,2022-11-07T15:30:00Z,short,376.87,378.9277449040631,378.9277449040631,446,supply,377.6391407196952,378.76,verified,2,4,2022-11-07T15:15:00Z,377.59,378.39,376.38,376.85,3.3548980812625744,2022-11-07T15:30:00Z,0.16774490406312872,,1.0,1.8537071874875313,377.71,376.11
2022-12-09T15:45:00Z,2022-12-09T15:45:00Z,long,396.1,394.72719616189596,394.72719616189596,479,demand,394.83,395.64,verified,3,3,2022-12-09T15:30:00Z,395.77,396.66,395.45,396.13,2.056076762079969,2022-12-09T15:30:00Z,0.10280383810399846,0.23456790123456445,1.0,1.7318565902518896,394.94,395.74
2022-12-12T15:45:00Z,2022-12-12T15:45:00Z,long,394.65,393.2041064281391,393.2041064281391,488,demand,393.3,394.22,rejected,2,3,2022-12-12T15:30:00Z,394.47,394.71,394.18,394.65,1.9178714372181476,2022-12-12T15:30:00Z,0.09589357186090738,0.043478260869586706,1.0,1.5716234476748563,394.1,394.63
2023-03-01T15:45:00Z,2023-03-01T15:45:00Z,long,395.89,393.24939242847404,393.24939242847404,526,demand,393.34,394.41,rejected,3,3,2023-03-01T15:30:00Z,394.61,396.19,394.24,395.9,1.8121514305187725,2023-03-01T15:30:00Z,0.09060757152593862,0.15887850467290465,1.0,2.477203337874593,395.41,396.08
2023-03-01T18:00:00Z,2023-03-01T18:00:00Z,short,395.62,397.3230894076686,397.3230894076686,561,supply,396.25,397.23,verified,3,3,2023-03-01T17:45:00Z,396.02,396.28,395.51,395.62,1.8617881533708986,2023-03-01T18:00:00Z,0.09308940766854494,,1.0,1.7378463343556672,395.74,395.62
2023-03-24T18:15:00Z,2023-03-24T18:15:00Z,long,394.17,392.1907273249421,392.1907273249421,567,demand,392.33,393.45,verified,3,3,2023-03-24T18:00:00Z,393.56,394.28,393.42,394.18,2.7854535011582375,2023-03-24T18:00:00Z,0.13927267505791188,0.026785714285689814,1.0,1.7761363170159916,393.31,393.56
2023-04-21T19:45:00Z,2023-04-21T19:45:00Z,short,411.69,412.3831435383882,412.3831435383882,601,supply,411.87,412.3165147479237,verified,3,3,2023-04-21T19:30:00Z,411.83,412.03,411.57,411.69,1.3325758092904982,2023-04-21T19:00:00Z,0.06662879046452491,,1.0,1.5523418691350015,412.23,412.02
2023-05-04T19:15:00Z,2023-05-04T19:15:00Z,short,405.11,406.29924410219326,406.29924410219326,597,supply,405.67,406.2,verified,2,3,2023-05-04T19:00:00Z,405.24,406.25,405.08,405.11,1.984882043865192,2023-05-04T19:00:00Z,0.0992441021932596,,1.0,2.2438567965911393,406.15,405.25
2023-05-10T13:45:00Z,2023-05-10T13:45:00Z,short,412.33,413.2558751671782,413.2558751671782,607,supply,412.68,413.19,verified,4,4,2023-05-10T13:30:00Z,413.89,414.54,411.82,412.34,1.3175033435640684,2023-05-09T20:00:00Z,0.06587516717820342,,1.0,1.795833661133813,411.47,410.96
2023-06-27T19:00:00Z,2023-06-27T19:00:00Z,short,436.15,437.06231538512844,437.06231538512844,660,supply,436.43548077785886,436.99,active,2,2,2023-06-27T18:45:00Z,436.23,436.57,436.09,436.14,1.4463077025687385,2023-06-27T19:00:00Z,0.07231538512843692,,1.0,1.6632703579997477,436.23,436.14
