timestamp,zone_id,event,side,lower,upper,score,details
2021-04-21T15:00:00Z,1,created,demand,410.59,410.85,1,pivot
2021-04-21T15:00:00Z,1,volume_confluence,demand,410.59,410.85,2,VAL:2021-04-20:410.845625
2021-04-21T15:00:00Z,1,qualified,demand,410.59,410.85,2,pivot|volume_profile
2021-04-22T18:00:00Z,2,created,supply,416.1,416.76,1,order_block
2021-04-22T18:00:00Z,2,volume_confluence,supply,416.1,416.76,2,VAH:2021-04-21:416.187292
2021-04-22T18:00:00Z,2,qualified,supply,416.1,416.76,2,order_block|volume_profile
2021-04-23T14:30:00Z,2,merged,supply,416.1,416.78,3,pivot
2021-04-23T15:00:00Z,1,merged,demand,410.59,411.83,3,pivot
2021-04-23T16:00:00Z,2,touch,supply,416.1,416.78,3,
2021-04-23T17:00:00Z,2,broken,supply,416.1,416.78,3,
2021-04-23T19:00:00Z,2,role_flip_retest,demand,416.1,416.78,4,
2021-04-26T16:00:00Z,5,created,supply,417.5323495740133,418.25,1,pivot
2021-04-26T16:00:00Z,5,volume_confluence,supply,417.5323495740133,418.25,2,VAH:2021-04-23:418.136250
2021-04-26T16:00:00Z,5,qualified,supply,417.5323495740133,418.25,2,pivot|volume_profile
2021-04-26T17:00:00Z,5,touch,supply,417.5323495740133,418.25,2,
2021-04-27T14:30:00Z,2,touch,demand,416.1,416.78,4,
2021-04-27T14:30:00Z,2,rejection,demand,416.1,416.78,4,
2021-04-27T14:30:00Z,5,rejection,supply,417.5323495740133,418.25,2,
2021-04-27T15:00:00Z,2,rejection,demand,416.1,416.78,4,
2021-04-27T16:00:00Z,5,touch,supply,417.5323495740133,418.25,2,
2021-04-27T16:00:00Z,5,merged,supply,417.5323495740133,418.25,3,pivot
2021-04-27T17:00:00Z,5,rejection,supply,417.5323495740133,418.25,3,
2021-04-27T18:00:00Z,5,rejection,supply,417.5323495740133,418.25,3,
2021-04-27T18:00:00Z,2,merged,demand,416.1,416.85,5,pivot
2021-04-27T20:00:00Z,5,rejection,supply,417.5323495740133,418.25,3,
2021-04-28T14:30:00Z,5,broken,supply,417.5323495740133,418.25,3,
2021-04-28T18:00:00Z,8,created,supply,418.33626033318296,418.45,1,pivot
2021-04-28T18:00:00Z,8,volume_confluence,supply,418.33626033318296,418.45,2,VAH:2021-04-23:418.136250
2021-04-28T18:00:00Z,8,qualified,supply,418.33626033318296,418.45,2,pivot|volume_profile
2021-04-28T19:00:00Z,5,role_flip_retest,demand,417.5323495740133,418.25,4,
2021-04-28T19:00:00Z,8,touch,supply,418.33626033318296,418.45,2,
2021-04-28T19:00:00Z,8,rejection,supply,418.33626033318296,418.45,2,
2021-04-28T20:00:00Z,5,broken,demand,417.5323495740133,418.25,4,
2021-04-28T20:00:00Z,8,rejection,supply,418.33626033318296,418.45,2,
2021-04-29T14:30:00Z,8,broken,supply,418.33626033318296,418.45,2,
2021-04-29T15:00:00Z,2,merged,demand,416.1,417.31,5,pivot
2021-04-29T17:00:00Z,2,touch,demand,416.1,417.31,5,
2021-04-29T17:00:00Z,2,rejection,demand,416.1,417.31,5,
2021-04-29T17:00:00Z,10,created,supply,420.33,420.72,1,pivot
2021-04-29T18:00:00Z,8,role_flip_retest,demand,418.33626033318296,418.45,3,
2021-04-29T19:00:00Z,10,touch,supply,420.33,420.72,1,
2021-04-29T19:00:00Z,10,rejection,supply,420.33,420.72,1,
2021-04-29T20:00:00Z,10,rejection,supply,420.33,420.72,1,
2021-04-29T20:00:00Z,2,merged,demand,416.1,417.31,5,pivot
2021-04-29T20:00:00Z,10,volume_confluence,supply,420.33,420.72,2,VAH:2021-04-29:420.452500
2021-04-29T20:00:00Z,10,qualified,supply,420.33,420.72,2,pivot|volume_profile
2021-04-30T14:30:00Z,8,touch,demand,418.33626033318296,418.45,3,
2021-04-30T14:30:00Z,8,rejection,demand,418.33626033318296,418.45,3,
2021-04-30T15:00:00Z,5,role_flip_retest,supply,417.5323495740133,418.25,4,
2021-04-30T15:00:00Z,8,broken,demand,418.33626033318296,418.45,3,
2021-04-30T16:00:00Z,2,touch,demand,416.1,417.31,5,
2021-04-30T16:00:00Z,2,rejection,demand,416.1,417.31,5,
2021-04-30T17:00:00Z,2,rejection,demand,416.1,417.31,5,
2021-04-30T17:00:00Z,5,rejection,supply,417.5323495740133,418.25,4,
2021-04-30T18:00:00Z,5,rejection,supply,417.5323495740133,418.25,4,
2021-04-30T20:00:00Z,5,touch,supply,417.5323495740133,418.25,4,
2021-04-30T20:00:00Z,5,rejection,supply,417.5323495740133,418.25,4,
2021-05-03T14:30:00Z,5,broken,supply,417.5323495740133,418.25,4,
2021-05-03T16:00:00Z,5,role_flip_retest,demand,417.5323495740133,418.25,4,
2021-05-03T16:00:00Z,2,merged,demand,416.1,417.31,5,pivot
2021-05-03T17:00:00Z,5,rejection,demand,417.5323495740133,418.25,4,
2021-05-03T17:00:00Z,13,created,supply,419.49,419.84,1,pivot
2021-05-03T17:00:00Z,13,volume_confluence,supply,419.49,419.84,2,POC:2021-04-29:419.560833
2021-05-03T17:00:00Z,13,qualified,supply,419.49,419.84,2,pivot|volume_profile
2021-05-03T20:00:00Z,5,touch,demand,417.5323495740133,418.25,4,
2021-05-03T20:00:00Z,8,role_flip_retest,supply,418.33626033318296,418.45,3,
2021-05-04T14:30:00Z,2,broken,demand,416.1,417.31,5,
2021-05-04T14:30:00Z,5,broken,demand,417.5323495740133,418.25,4,
2021-05-04T14:30:00Z,8,merged,supply,418.33626033318296,419.27,4,order_block
2021-05-04T16:00:00Z,1,touch,demand,410.59,411.83,3,
2021-05-04T16:00:00Z,1,rejection,demand,410.59,411.83,3,
2021-05-04T19:00:00Z,15,created,demand,411.67,412.12,1,pivot
2021-05-05T17:00:00Z,5,role_flip_retest,supply,417.5323495740133,418.25,4,
2021-05-05T20:00:00Z,2,role_flip_retest,supply,416.1,417.31,5,
2021-05-05T20:00:00Z,5,merged,supply,417.4587223285406,418.25,4,pivot
2021-05-06T14:30:00Z,2,rejection,supply,416.1,417.31,5,
2021-05-06T16:00:00Z,2,touch,supply,416.1,417.31,5,
2021-05-06T16:00:00Z,5,touch,supply,417.4587223285406,418.25,4,
2021-05-06T16:00:00Z,5,rejection,supply,417.4587223285406,418.25,4,
2021-05-06T16:00:00Z,15,volume_confluence,demand,411.67,412.12,2,VAL:2021-05-04:412.594375
2021-05-06T16:00:00Z,15,qualified,demand,411.67,412.12,2,pivot|volume_profile
2021-05-06T17:00:00Z,5,rejection,supply,417.4587223285406,418.25,4,
2021-05-06T18:00:00Z,17,created,demand,413.67,414.50088271314974,1,pivot
2021-05-06T18:00:00Z,17,volume_confluence,demand,413.67,414.50088271314974,2,VAH:2021-05-04:414.648542
2021-05-06T18:00:00Z,17,qualified,demand,413.67,414.50088271314974,2,pivot|volume_profile
2021-05-06T19:00:00Z,2,merged,supply,416.1,417.58,5,pivot
2021-05-06T20:00:00Z,2,broken,supply,416.1,417.58,5,
2021-05-06T20:00:00Z,5,broken,supply,417.4587223285406,418.25,4,
2021-05-06T20:00:00Z,8,touch,supply,418.33626033318296,419.27,4,
2021-05-06T20:00:00Z,19,created,demand,415.66,416.23,1,order_block
2021-05-06T20:00:00Z,19,volume_confluence,demand,415.66,416.23,2,VAL:2021-05-05:415.780625
2021-05-06T20:00:00Z,19,qualified,demand,415.66,416.23,2,order_block|volume_profile
2021-05-07T14:30:00Z,8,broken,supply,418.33626033318296,419.27,4,
2021-05-07T14:30:00Z,10,broken,supply,420.33,420.72,2,
2021-05-07T14:30:00Z,13,broken,supply,419.49,419.84,2,
2021-05-07T19:00:00Z,20,created,supply,422.54,422.82,1,pivot
2021-05-07T20:00:00Z,20,touch,supply,422.54,422.82,1,
2021-05-07T20:00:00Z,20,rejection,supply,422.54,422.82,1,
2021-05-07T20:00:00Z,20,volume_confluence,supply,422.54,422.82,2,VAH:2021-05-07:422.743750
2021-05-07T20:00:00Z,20,qualified,supply,422.54,422.82,2,pivot|volume_profile
2021-05-10T14:30:00Z,20,rejection,supply,422.54,422.82,2,
2021-05-10T17:00:00Z,20,touch,supply,422.54,422.82,2,
2021-05-10T17:00:00Z,20,rejection,supply,422.54,422.82,2,
2021-05-10T18:00:00Z,21,created,demand,421.03,421.59,1,pivot
2021-05-10T18:00:00Z,21,volume_confluence,demand,421.03,421.59,2,VAL:2021-05-07:421.676250
2021-05-10T18:00:00Z,21,qualified,demand,421.03,421.59,2,pivot|volume_profile
2021-05-10T19:00:00Z,8,role_flip_retest,demand,418.33626033318296,419.27,4,
2021-05-10T19:00:00Z,21,broken,demand,421.03,421.59,2,
2021-05-10T19:00:00Z,20,merged,supply,421.59,422.82,3,order_block
2021-05-10T20:00:00Z,8,broken,demand,418.33626033318296,419.27,4,
2021-05-11T14:30:00Z,17,touch,demand,413.67,414.50088271314974,2,
2021-05-11T14:30:00Z,17,rejection,demand,413.67,414.50088271314974,2,
2021-05-11T14:30:00Z,19,broken,demand,415.66,416.23,2,
2021-05-11T15:00:00Z,1,touch,demand,410.59,411.83,3,
2021-05-11T15:00:00Z,15,touch,demand,411.67,412.12,2,
2021-05-11T15:00:00Z,17,broken,demand,413.67,414.50088271314974,2,
2021-05-11T15:00:00Z,23,created,supply,413.1,414.89,1,order_block
2021-05-11T15:00:00Z,23,volume_confluence,supply,413.1,414.89,2,POC:2021-05-04:413.416042
2021-05-11T15:00:00Z,23,qualified,supply,413.1,414.89,2,order_block|volume_profile
2021-05-11T16:00:00Z,1,rejection,demand,410.59,411.83,3,
2021-05-11T16:00:00Z,15,rejection,demand,411.67,412.12,2,
2021-05-11T16:00:00Z,23,touch,supply,413.1,414.89,2,
2021-05-11T17:00:00Z,15,rejection,demand,411.67,412.12,2,
2021-05-11T17:00:00Z,17,role_flip_retest,supply,413.67,414.50088271314974,3,
2021-05-11T17:00:00Z,23,rejection,supply,413.1,414.89,2,
2021-05-11T18:00:00Z,1,merged,demand,410.06,411.83,3,pivot
2021-05-12T14:30:00Z,1,touch,demand,410.06,411.83,3,
2021-05-12T14:30:00Z,15,broken,demand,411.67,412.12,2,
2021-05-12T15:00:00Z,1,broken,demand,410.06,411.83,3,
2021-05-12T16:00:00Z,1,role_flip_retest,supply,410.06,411.83,4,
2021-05-13T14:30:00Z,1,touch,supply,410.06,411.83,4,
2021-05-13T14:30:00Z,1,rejection,supply,410.06,411.83,4,
2021-05-13T16:00:00Z,1,rejection,supply,410.06,411.83,4,
2021-05-13T16:00:00Z,15,role_flip_retest,supply,411.67,412.12,3,
2021-05-13T16:00:00Z,25,created,demand,404.0,405.3361561963673,1,pivot
2021-05-13T16:00:00Z,25,volume_confluence,demand,404.0,405.3361561963673,2,VAL:2021-05-12:404.178958
2021-05-13T16:00:00Z,25,qualified,demand,404.0,405.3361561963673,2,pivot|volume_profile
2021-05-13T17:00:00Z,1,rejection,supply,410.06,411.83,4,
2021-05-13T18:00:00Z,1,rejection,supply,410.06,411.83,4,
2021-05-13T18:00:00Z,15,merged,supply,411.67,412.12,4,pivot
2021-05-13T19:00:00Z,15,touch,supply,411.67,412.12,4,
2021-05-13T19:00:00Z,15,rejection,supply,411.67,412.12,4,
2021-05-13T20:00:00Z,15,rejection,supply,411.67,412.12,4,
2021-05-14T14:30:00Z,1,broken,supply,410.06,411.83,4,
2021-05-14T14:30:00Z,15,broken,supply,411.67,412.12,4,
2021-05-14T14:30:00Z,17,broken,supply,413.67,414.50088271314974,3,
2021-05-14T14:30:00Z,23,touch,supply,413.1,414.89,2,
2021-05-14T15:00:00Z,17,role_flip_retest,demand,413.67,414.50088271314974,3,
2021-05-14T15:00:00Z,23,broken,supply,413.1,414.89,2,
2021-05-14T16:00:00Z,19,role_flip_retest,supply,415.66,416.23,3,
2021-05-14T16:00:00Z,23,role_flip_retest,demand,413.1,414.89,3,
2021-05-14T18:00:00Z,19,broken,supply,415.66,416.23,3,
2021-05-14T19:00:00Z,2,broken_zone_expired,supply,416.1,417.58,5,
2021-05-14T19:00:00Z,5,broken_zone_expired,supply,417.4587223285406,418.25,4,
2021-05-14T20:00:00Z,10,broken_zone_expired,supply,420.33,420.72,2,
2021-05-14T20:00:00Z,13,broken_zone_expired,supply,419.49,419.84,2,
2021-05-17T14:30:00Z,17,touch,demand,413.67,414.50088271314974,3,
2021-05-17T14:30:00Z,17,rejection,demand,413.67,414.50088271314974,3,
2021-05-17T14:30:00Z,23,touch,demand,413.1,414.89,3,
2021-05-17T14:30:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-17T15:00:00Z,17,rejection,demand,413.67,414.50088271314974,3,
2021-05-17T15:00:00Z,27,created,supply,417.22,417.49,1,pivot
2021-05-17T15:00:00Z,27,volume_confluence,supply,417.22,417.49,2,VAH:2021-05-14:417.400208
2021-05-17T15:00:00Z,27,qualified,supply,417.22,417.49,2,pivot|volume_profile
2021-05-17T19:00:00Z,17,rejection,demand,413.67,414.50088271314974,3,
2021-05-17T19:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-17T20:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-18T14:30:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-18T14:30:00Z,17,merged,demand,413.36,414.50088271314974,4,pivot
2021-05-18T15:00:00Z,17,touch,demand,413.36,414.50088271314974,4,
2021-05-18T15:00:00Z,17,rejection,demand,413.36,414.50088271314974,4,
2021-05-18T15:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-18T17:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-18T17:00:00Z,29,created,supply,415.8,416.06,1,pivot
2021-05-18T17:00:00Z,29,volume_confluence,supply,415.8,416.06,2,VAH:2021-05-17:415.569375
2021-05-18T17:00:00Z,29,qualified,supply,415.8,416.06,2,pivot|volume_profile
2021-05-18T18:00:00Z,21,broken_zone_expired,demand,421.03,421.59,2,
2021-05-18T19:00:00Z,8,broken_zone_expired,demand,418.33626033318296,419.27,4,
2021-05-18T19:00:00Z,17,touch,demand,413.36,414.50088271314974,4,
2021-05-18T19:00:00Z,23,touch,demand,413.1,414.89,3,
2021-05-18T20:00:00Z,1,role_flip_retest,demand,410.06,411.83,4,
2021-05-18T20:00:00Z,17,broken,demand,413.36,414.50088271314974,4,
2021-05-18T20:00:00Z,23,broken,demand,413.1,414.89,3,
2021-05-18T20:00:00Z,29,merged,supply,414.89,416.06,3,order_block
2021-05-19T14:30:00Z,1,broken,demand,410.06,411.83,4,
2021-05-19T15:00:00Z,25,touch,demand,404.0,405.3361561963673,2,
2021-05-19T15:00:00Z,25,rejection,demand,404.0,405.3361561963673,2,
2021-05-19T18:00:00Z,1,role_flip_retest,supply,410.06,411.83,4,
2021-05-19T18:00:00Z,31,created,demand,405.33,406.3702461859678,1,pivot
2021-05-19T19:00:00Z,1,rejection,supply,410.06,411.83,4,
2021-05-19T20:00:00Z,31,volume_confluence,demand,405.33,406.3702461859678,2,VAL:2021-05-19:405.925833
2021-05-19T20:00:00Z,31,qualified,demand,405.33,406.3702461859678,2,pivot|volume_profile
2021-05-20T14:30:00Z,1,broken,supply,410.06,411.83,4,
2021-05-20T14:30:00Z,15,role_flip_retest,demand,411.67,412.12,4,
2021-05-20T14:30:00Z,23,role_flip_retest,supply,413.1,414.89,3,
2021-05-20T16:00:00Z,23,broken,supply,413.1,414.89,3,
2021-05-20T16:00:00Z,29,touch,supply,414.89,416.06,3,
2021-05-20T17:00:00Z,29,rejection,supply,414.89,416.06,3,
2021-05-20T18:00:00Z,23,role_flip_retest,demand,413.1,414.89,3,
2021-05-20T19:00:00Z,29,merged,supply,414.89,416.14,4,pivot
2021-05-21T14:30:00Z,27,broken,supply,417.22,417.49,2,
2021-05-21T14:30:00Z,29,broken,supply,414.89,416.14,4,
2021-05-21T17:00:00Z,23,touch,demand,413.1,414.89,3,
2021-05-21T18:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-21T18:00:00Z,33,created,supply,417.98202196855095,418.2,1,pivot
2021-05-21T20:00:00Z,23,touch,demand,413.1,414.89,3,
2021-05-21T20:00:00Z,23,rejection,demand,413.1,414.89,3,
2021-05-21T20:00:00Z,34,created,demand,414.45,414.89,1,pivot
2021-05-21T20:00:00Z,34,volume_confluence,demand,414.45,414.89,2,POC:2021-05-17:414.811875
2021-05-21T20:00:00Z,34,qualified,demand,414.45,414.89,2,pivot|volume_profile
2021-05-24T14:30:00Z,27,role_flip_retest,demand,417.22,417.49,3,
2021-05-24T14:30:00Z,33,touch,supply,417.98202196855095,418.2,1,
2021-05-24T15:00:00Z,33,broken,supply,417.98202196855095,418.2,1,
2021-05-24T17:00:00Z,19,broken_zone_expired,supply,415.66,416.23,3,
2021-05-25T16:00:00Z,33,role_flip_retest,demand,417.98202196855095,418.2,2,
2021-05-25T17:00:00Z,35,created,supply,420.33,420.71,1,pivot
2021-05-25T17:00:00Z,35,volume_confluence,supply,420.33,420.71,2,VAH:2021-05-24:420.117500
2021-05-25T17:00:00Z,35,qualified,supply,420.33,420.71,2,pivot|volume_profile
2021-05-25T19:00:00Z,33,touch,demand,417.98202196855095,418.2,2,
2021-05-25T19:00:00Z,33,rejection,demand,417.98202196855095,418.2,2,
2021-05-25T19:00:00Z,33,merged,demand,417.94,418.6618255151956,3,pivot
2021-05-25T19:00:00Z,33,qualified,demand,417.94,418.6618255151956,3,pivot|repeated_pivot|role_flip
2021-05-25T19:00:00Z,33,volume_confluence,demand,417.94,418.6618255151956,4,VAL:2021-05-24:418.902500
2021-05-26T15:00:00Z,33,rejection,demand,417.94,418.6618255151956,4,
2021-05-26T16:00:00Z,33,merged,demand,417.62,418.6618255151956,4,pivot
2021-05-26T18:00:00Z,33,touch,demand,417.62,418.6618255151956,4,
2021-05-26T18:00:00Z,33,rejection,demand,417.62,418.6618255151956,4,
2021-05-26T19:00:00Z,17,broken_zone_expired,demand,413.36,414.50088271314974,4,
2021-05-26T19:00:00Z,33,rejection,demand,417.62,418.6618255151956,4,
2021-05-26T20:00:00Z,33,rejection,demand,417.62,418.6618255151956,4,
2021-05-27T14:30:00Z,35,touch,supply,420.33,420.71,2,
2021-05-27T14:30:00Z,35,rejection,supply,420.33,420.71,2,
2021-05-27T15:00:00Z,35,rejection,supply,420.33,420.71,2,
2021-05-27T16:00:00Z,35,rejection,supply,420.33,420.71,2,
2021-05-27T17:00:00Z,35,rejection,supply,420.33,420.71,2,
2021-05-27T18:00:00Z,35,merged,supply,420.1478355900539,420.72,3,pivot
2021-05-27T20:00:00Z,1,broken_zone_expired,supply,410.06,411.83,4,
2021-05-28T14:30:00Z,35,broken,supply,420.1478355900539,420.72,3,
2021-05-28T16:00:00Z,35,role_flip_retest,demand,420.1478355900539,420.72,4,
2021-05-28T16:00:00Z,39,created,demand,419.12,419.24474306380546,1,pivot
2021-05-28T16:00:00Z,39,volume_confluence,demand,419.12,419.24474306380546,2,POC:2021-05-24:419.172500
2021-05-28T16:00:00Z,39,qualified,demand,419.12,419.24474306380546,2,pivot|volume_profile
2021-05-28T18:00:00Z,35,touch,demand,420.1478355900539,420.72,4,
2021-05-28T19:00:00Z,35,rejection,demand,420.1478355900539,420.72,4,
2021-05-28T20:00:00Z,29,broken_zone_expired,supply,414.89,416.14,4,
2021-05-28T20:00:00Z,35,broken,demand,420.1478355900539,420.72,4,
2021-05-28T20:00:00Z,40,created,supply,420.95,421.25,1,pivot
2021-05-28T20:00:00Z,40,volume_confluence,supply,420.95,421.25,2,VAH:2021-05-28:421.037083
2021-05-28T20:00:00Z,40,qualified,supply,420.95,421.25,2,pivot|volume_profile
2021-06-01T14:30:00Z,20,touch,supply,421.59,422.82,3,
2021-06-01T14:30:00Z,20,rejection,supply,421.59,422.82,3,
2021-06-01T14:30:00Z,40,touch,supply,420.95,421.25,2,
2021-06-01T15:00:00Z,35,role_flip_retest,supply,420.1478355900539,420.72,4,
2021-06-01T15:00:00Z,40,rejection,supply,420.95,421.25,2,
2021-06-01T17:00:00Z,35,rejection,supply,420.1478355900539,420.72,4,
2021-06-01T17:00:00Z,41,created,supply,422.57,422.72,1,pivot
2021-06-01T18:00:00Z,39,touch,demand,419.12,419.24474306380546,2,
2021-06-01T18:00:00Z,39,rejection,demand,419.12,419.24474306380546,2,
2021-06-01T19:00:00Z,35,touch,supply,420.1478355900539,420.72,4,
2021-06-01T20:00:00Z,35,rejection,supply,420.1478355900539,420.72,4,
2021-06-02T14:30:00Z,39,merged,demand,419.12,419.6,3,pivot
2021-06-02T15:00:00Z,40,touch,supply,420.95,421.25,2,
2021-06-02T15:00:00Z,40,rejection,supply,420.95,421.25,2,
2021-06-02T16:00:00Z,35,broken,supply,420.1478355900539,420.72,4,
2021-06-02T16:00:00Z,40,rejection,supply,420.95,421.25,2,
2021-06-02T18:00:00Z,39,touch,demand,419.12,419.6,3,
2021-06-02T18:00:00Z,39,rejection,demand,419.12,419.6,3,
2021-06-02T19:00:00Z,39,rejection,demand,419.12,419.6,3,
2021-06-02T19:00:00Z,40,merged,supply,420.84,421.25,3,pivot
2021-06-02T20:00:00Z,39,rejection,demand,419.12,419.6,3,
2021-06-03T14:30:00Z,27,touch,demand,417.22,417.49,3,
2021-06-03T14:30:00Z,33,broken,demand,417.62,418.6618255151956,4,
2021-06-03T14:30:00Z,39,broken,demand,419.12,419.6,3,
2021-06-03T15:00:00Z,27,rejection,demand,417.22,417.49,3,
2021-06-03T17:00:00Z,27,merged,demand,416.28,417.49,4,pivot
2021-06-03T19:00:00Z,39,role_flip_retest,supply,419.12,419.6,4,
2021-06-03T20:00:00Z,39,rejection,supply,419.12,419.6,4,
2021-06-04T14:30:00Z,35,role_flip_retest,demand,420.1478355900539,420.72,4,
2021-06-04T14:30:00Z,39,broken,supply,419.12,419.6,4,
2021-06-04T14:30:00Z,40,touch,supply,420.84,421.25,3,
2021-06-04T15:00:00Z,20,touch,supply,421.59,422.82,3,
2021-06-04T15:00:00Z,40,broken,supply,420.84,421.25,3,
2021-06-04T19:00:00Z,41,touch,supply,422.57,422.72,1,
2021-06-04T19:00:00Z,41,rejection,supply,422.57,422.72,1,
2021-06-04T20:00:00Z,41,volume_confluence,supply,422.57,422.72,2,VAH:2021-06-04:422.873333
2021-06-04T20:00:00Z,41,qualified,supply,422.57,422.72,2,pivot|volume_profile
2021-06-07T14:30:00Z,41,rejection,supply,422.57,422.72,2,
2021-06-07T16:00:00Z,20,rejection,supply,421.59,422.82,3,
2021-06-07T16:00:00Z,40,role_flip_retest,demand,420.84,421.25,4,
2021-06-07T16:00:00Z,41,merged,supply,422.57,422.92,3,pivot
2021-06-07T18:00:00Z,20,rejection,supply,421.59,422.82,3,
2021-06-07T18:00:00Z,40,touch,demand,420.84,421.25,4,
2021-06-07T19:00:00Z,40,rejection,demand,420.84,421.25,4,
2021-06-08T14:30:00Z,41,touch,supply,422.57,422.92,3,
2021-06-08T14:30:00Z,41,rejection,supply,422.57,422.92,3,
2021-06-08T14:30:00Z,40,merged,demand,420.84,421.29989494285087,4,pivot
2021-06-08T16:00:00Z,35,touch,demand,420.1478355900539,420.72,4,
2021-06-08T16:00:00Z,35,rejection,demand,420.1478355900539,420.72,4,
2021-06-08T16:00:00Z,40,touch,demand,420.84,421.29989494285087,4,
2021-06-08T16:00:00Z,40,rejection,demand,420.84,421.29989494285087,4,
2021-06-08T17:00:00Z,41,touch,supply,422.57,422.92,3,
2021-06-08T17:00:00Z,41,merged,supply,422.57,423.25,3,pivot
2021-06-08T18:00:00Z,41,rejection,supply,422.57,423.25,3,
2021-06-08T19:00:00Z,35,merged,demand,420.1478355900539,420.8166562447127,4,pivot
2021-06-08T20:00:00Z,41,rejection,supply,422.57,423.25,3,
2021-06-09T16:00:00Z,41,rejection,supply,422.57,423.25,3,
2021-06-09T17:00:00Z,41,merged,supply,422.57,423.26,3,pivot
2021-06-09T19:00:00Z,41,rejection,supply,422.57,423.26,3,
2021-06-10T14:30:00Z,20,broken,supply,421.59,422.82,3,
2021-06-10T14:30:00Z,41,broken,supply,422.57,423.26,3,
2021-06-10T14:30:00Z,50,created,demand,421.41,422.37756651489565,1,order_block
2021-06-10T14:30:00Z,50,volume_confluence,demand,421.41,422.37756651489565,2,POC:2021-06-04:422.313333
2021-06-10T14:30:00Z,50,qualified,demand,421.41,422.37756651489565,2,order_block|volume_profile
2021-06-10T15:00:00Z,50,touch,demand,421.41,422.37756651489565,2,
2021-06-10T15:00:00Z,50,rejection,demand,421.41,422.37756651489565,2,
2021-06-10T16:00:00Z,20,role_flip_retest,demand,421.59,422.82,4,
2021-06-10T16:00:00Z,41,role_flip_retest,demand,422.57,423.26,4,
2021-06-10T16:00:00Z,50,rejection,demand,421.41,422.37756651489565,2,
2021-06-10T16:00:00Z,50,merged,demand,421.41,422.37756651489565,3,pivot
2021-06-10T17:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-10T18:00:00Z,52,created,supply,424.25,424.63,1,pivot
2021-06-10T20:00:00Z,33,broken_zone_expired,demand,417.62,418.6618255151956,4,
2021-06-10T20:00:00Z,41,touch,demand,422.57,423.26,4,
2021-06-10T20:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-10T20:00:00Z,52,volume_confluence,supply,424.25,424.63,2,VAH:2021-06-10:424.052500
2021-06-10T20:00:00Z,52,qualified,supply,424.25,424.63,2,pivot|volume_profile
2021-06-11T14:30:00Z,52,touch,supply,424.25,424.63,2,
2021-06-11T14:30:00Z,52,rejection,supply,424.25,424.63,2,
2021-06-11T15:00:00Z,41,touch,demand,422.57,423.26,4,
2021-06-11T15:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-11T15:00:00Z,52,rejection,supply,424.25,424.63,2,
2021-06-11T16:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-11T17:00:00Z,20,touch,demand,421.59,422.82,4,
2021-06-11T17:00:00Z,20,rejection,demand,421.59,422.82,4,
2021-06-11T17:00:00Z,52,merged,supply,424.19,424.63,3,pivot
2021-06-11T18:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-11T20:00:00Z,39,broken_zone_expired,supply,419.12,419.6,4,
2021-06-11T20:00:00Z,52,touch,supply,424.19,424.63,3,
2021-06-11T20:00:00Z,41,merged,demand,422.57,423.26,4,pivot
2021-06-14T14:30:00Z,52,rejection,supply,424.19,424.63,3,
2021-06-14T15:00:00Z,41,touch,demand,422.57,423.26,4,
2021-06-14T15:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-14T16:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-14T17:00:00Z,52,merged,supply,424.19,424.63,3,pivot
2021-06-14T18:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-14T19:00:00Z,41,rejection,demand,422.57,423.26,4,
2021-06-14T20:00:00Z,52,broken,supply,424.19,424.63,3,
2021-06-14T20:00:00Z,41,merged,demand,422.57,423.42,5,order_block
2021-06-15T14:30:00Z,52,role_flip_retest,demand,424.19,424.63,4,
2021-06-15T14:30:00Z,41,merged,demand,422.57,423.42,5,pivot
2021-06-15T15:00:00Z,52,broken,demand,424.19,424.63,4,
2021-06-15T16:00:00Z,52,role_flip_retest,supply,424.19,424.63,4,
2021-06-15T17:00:00Z,58,created,supply,425.35966274991875,425.46,1,pivot
2021-06-15T19:00:00Z,52,broken,supply,424.19,424.63,4,
2021-06-16T17:00:00Z,41,touch,demand,422.57,423.42,5,
2021-06-16T17:00:00Z,41,rejection,demand,422.57,423.42,5,
2021-06-16T18:00:00Z,20,touch,demand,421.59,422.82,4,
2021-06-16T18:00:00Z,20,rejection,demand,421.59,422.82,4,
2021-06-16T19:00:00Z,35,touch,demand,420.1478355900539,420.8166562447127,4,
2021-06-16T19:00:00Z,35,rejection,demand,420.1478355900539,420.8166562447127,4,
2021-06-16T19:00:00Z,40,touch,demand,420.84,421.29989494285087,4,
