session_date,kind,price,available_timestamp,available_bar_index
2021-04-19,POC,414.34312500000004,2021-04-19T20:00:00Z,6
2021-04-19,VAH,415.2035416666667,2021-04-19T20:00:00Z,6
2021-04-19,VAL,414.0972916666667,2021-04-19T20:00:00Z,6
2021-04-20,POC,411.6977083333333,2021-04-20T20:00:00Z,13
2021-04-20,VAH,412.54979166666664,2021-04-20T20:00:00Z,13
2021-04-20,VAL,410.845625,2021-04-20T20:00:00Z,13
2021-04-21,POC,414.74937500000004,2021-04-21T20:00:00Z,20
2021-04-21,VAH,416.1872916666667,2021-04-21T20:00:00Z,20
2021-04-21,VAL,413.9277083333333,2021-04-21T20:00:00Z,20
2021-04-22,POC,415.720625,2021-04-22T20:00:00Z,27
2021-04-22,VAH,416.66229166666665,2021-04-22T20:00:00Z,27
2021-04-22,VAL,412.66020833333334,2021-04-22T20:00:00Z,27
2021-04-23,POC,416.99875000000003,2021-04-23T20:00:00Z,34
2021-04-23,VAH,418.13625,2021-04-23T20:00:00Z,34
2021-04-23,VAL,415.86125,2021-04-23T20:00:00Z,34
2021-04-26,POC,417.72520833333334,2021-04-26T20:00:00Z,41
2021-04-26,VAH,418.0897916666667,2021-04-26T20:00:00Z,41
2021-04-26,VAL,417.4647916666667,2021-04-26T20:00:00Z,41
2021-04-27,POC,417.2583333333333,2021-04-27T20:00:00Z,48
2021-04-27,VAH,417.795,2021-04-27T20:00:00Z,48
2021-04-27,VAL,417.0283333333333,2021-04-27T20:00:00Z,48
2021-04-28,POC,417.73520833333333,2021-04-28T20:00:00Z,55
2021-04-28,VAH,418.17479166666664,2021-04-28T20:00:00Z,55
2021-04-28,VAL,417.2077083333333,2021-04-28T20:00:00Z,55
2021-04-29,POC,419.56083333333333,2021-04-29T20:00:00Z,62
2021-04-29,VAH,420.45250000000004,2021-04-29T20:00:00Z,62
2021-04-29,VAL,418.13416666666666,2021-04-29T20:00:00Z,62
2021-04-30,POC,417.39416666666665,2021-04-30T20:00:00Z,69
2021-04-30,VAH,417.7608333333333,2021-04-30T20:00:00Z,69
2021-04-30,VAL,416.7525,2021-04-30T20:00:00Z,69
2021-05-03,POC,418.61375,2021-05-03T20:00:00Z,76
2021-05-03,VAH,419.15875,2021-05-03T20:00:00Z,76
2021-05-03,VAL,418.2504166666667,2021-05-03T20:00:00Z,76
2021-05-04,POC,413.4160416666667,2021-05-04T20:00:00Z,83
2021-05-04,VAH,414.6485416666667,2021-05-04T20:00:00Z,83
2021-05-04,VAL,412.594375,2021-05-04T20:00:00Z,83
2021-05-05,POC,416.5652083333333,2021-05-05T20:00:00Z,90
2021-05-05,VAH,417.23770833333333,2021-05-05T20:00:00Z,90
2021-05-05,VAL,415.780625,2021-05-05T20:00:00Z,90
2021-05-06,POC,416.55541666666664,2021-05-06T20:00:00Z,97
2021-05-06,VAH,417.47875,2021-05-06T20:00:00Z,97
2021-05-06,VAL,414.93958333333336,2021-05-06T20:00:00Z,97
2021-05-07,POC,421.98125,2021-05-07T20:00:00Z,104
2021-05-07,VAH,422.74375,2021-05-07T20:00:00Z,104
2021-05-07,VAL,421.67625,2021-05-07T20:00:00Z,104
2021-05-10,POC,421.61020833333333,2021-05-10T20:00:00Z,111
2021-05-10,VAH,422.63729166666667,2021-05-10T20:00:00Z,111
2021-05-10,VAL,419.350625,2021-05-10T20:00:00Z,111
2021-05-11,POC,413.2077083333333,2021-05-11T20:00:00Z,118
2021-05-11,VAH,414.72729166666664,2021-05-11T20:00:00Z,118
2021-05-11,VAL,412.55645833333335,2021-05-11T20:00:00Z,118
2021-05-12,POC,407.4002083333333,2021-05-12T20:00:00Z,125
2021-05-12,VAH,408.83187499999997,2021-05-12T20:00:00Z,125
2021-05-12,VAL,404.17895833333336,2021-05-12T20:00:00Z,125
2021-05-13,POC,410.2402083333333,2021-05-13T20:00:00Z,132
2021-05-13,VAH,412.016875,2021-05-13T20:00:00Z,132
2021-05-13,VAL,409.79604166666667,2021-05-13T20:00:00Z,132
2021-05-14,POC,416.32270833333337,2021-05-14T20:00:00Z,139
2021-05-14,VAH,417.40020833333335,2021-05-14T20:00:00Z,139
2021-05-14,VAL,415.065625,2021-05-14T20:00:00Z,139
2021-05-17,POC,414.811875,2021-05-17T20:00:00Z,146
2021-05-17,VAH,415.569375,2021-05-17T20:00:00Z,146
2021-05-17,VAL,414.306875,2021-05-17T20:00:00Z,146
2021-05-18,POC,414.898125,2021-05-18T20:00:00Z,153
2021-05-18,VAH,415.970625,2021-05-18T20:00:00Z,153
2021-05-18,VAL,413.825625,2021-05-18T20:00:00Z,153
2021-05-19,POC,407.59416666666664,2021-05-19T20:00:00Z,160
2021-05-19,VAH,409.2625,2021-05-19T20:00:00Z,160
2021-05-19,VAL,405.92583333333334,2021-05-19T20:00:00Z,160
2021-05-20,POC,415.08,2021-05-20T20:00:00Z,167
2021-05-20,VAH,416.52666666666664,2021-05-20T20:00:00Z,167
2021-05-20,VAL,414.25333333333333,2021-05-20T20:00:00Z,167
2021-05-21,POC,415.778125,2021-05-21T20:00:00Z,174
2021-05-21,VAH,416.871875,2021-05-21T20:00:00Z,174
2021-05-21,VAL,414.684375,2021-05-21T20:00:00Z,174
2021-05-24,POC,419.1725,2021-05-24T20:00:00Z,181
2021-05-24,VAH,420.1175,2021-05-24T20:00:00Z,181
2021-05-24,VAL,418.9025,2021-05-24T20:00:00Z,181
2021-05-25,POC,418.714375,2021-05-25T20:00:00Z,188
2021-05-25,VAH,419.486875,2021-05-25T20:00:00Z,188
2021-05-25,VAL,418.199375,2021-05-25T20:00:00Z,188
2021-05-26,POC,419.18604166666665,2021-05-26T20:00:00Z,195
2021-05-26,VAH,419.18604166666665,2021-05-26T20:00:00Z,195
2021-05-26,VAL,418.569375,2021-05-26T20:00:00Z,195
2021-05-27,POC,419.9533333333334,2021-05-27T20:00:00Z,202
2021-05-27,VAH,420.22,2021-05-27T20:00:00Z,202
2021-05-27,VAL,419.35333333333335,2021-05-27T20:00:00Z,202
2021-05-28,POC,420.8545833333333,2021-05-28T20:00:00Z,209
2021-05-28,VAH,421.0370833333333,2021-05-28T20:00:00Z,209
2021-05-28,VAL,420.3679166666667,2021-05-28T20:00:00Z,209
2021-06-01,POC,419.7133333333333,2021-06-01T20:00:00Z,216
2021-06-01,VAH,420.44666666666666,2021-06-01T20:00:00Z,216
2021-06-01,VAL,419.42,2021-06-01T20:00:00Z,216
2021-06-02,POC,420.46208333333334,2021-06-02T20:00:00Z,223
2021-06-02,VAH,420.46208333333334,2021-06-02T20:00:00Z,223
2021-06-02,VAL,419.5729166666667,2021-06-02T20:00:00Z,223
2021-06-03,POC,419.13979166666667,2021-06-03T20:00:00Z,230
2021-06-03,VAH,419.91270833333334,2021-06-03T20:00:00Z,230
2021-06-03,VAL,418.366875,2021-06-03T20:00:00Z,230
2021-06-04,POC,422.31333333333333,2021-06-04T20:00:00Z,237
2021-06-04,VAH,422.87333333333333,2021-06-04T20:00:00Z,237
2021-06-04,VAL,421.66,2021-06-04T20:00:00Z,237
2021-06-07,POC,421.819375,2021-06-07T20:00:00Z,244
2021-06-07,VAH,422.21687499999996,2021-06-07T20:00:00Z,244
2021-06-07,VAL,421.421875,2021-06-07T20:00:00Z,244
2021-06-08,POC,422.21229166666666,2021-06-08T20:00:00Z,251
2021-06-08,VAH,422.8227083333333,2021-06-08T20:00:00Z,251
2021-06-08,VAL,421.7239583333333,2021-06-08T20:00:00Z,251
2021-06-09,POC,422.450625,2021-06-09T20:00:00Z,258
2021-06-09,VAH,423.0672916666667,2021-06-09T20:00:00Z,258
2021-06-09,VAL,422.29645833333336,2021-06-09T20:00:00Z,258
2021-06-10,POC,423.5391666666667,2021-06-10T20:00:00Z,265
2021-06-10,VAH,424.0525,2021-06-10T20:00:00Z,265
2021-06-10,VAL,423.1541666666667,2021-06-10T20:00:00Z,265
2021-06-11,POC,423.4533333333333,2021-06-11T20:00:00Z,272
2021-06-11,VAH,424.25333333333333,2021-06-11T20:00:00Z,272
2021-06-11,VAL,423.38666666666666,2021-06-11T20:00:00Z,272
2021-06-14,POC,423.419375,2021-06-14T20:00:00Z,279
2021-06-14,VAH,424.058125,2021-06-14T20:00:00Z,279
2021-06-14,VAL,423.145625,2021-06-14T20:00:00Z,279
2021-06-15,POC,424.46,2021-06-15T20:00:00Z,286
2021-06-15,VAH,424.86,2021-06-15T20:00:00Z,286
2021-06-15,VAL,424.06,2021-06-15T20:00:00Z,286
2021-06-16,POC,422.5077083333333,2021-06-16T20:00:00Z,293
2021-06-16,VAH,423.53479166666665,2021-06-16T20:00:00Z,293
2021-06-16,VAL,420.864375,2021-06-16T20:00:00Z,293
2021-06-17,POC,421.70958333333334,2021-06-17T20:00:00Z,300
2021-06-17,VAH,422.94291666666663,2021-06-17T20:00:00Z,300
2021-06-17,VAL,421.55541666666664,2021-06-17T20:00:00Z,300
2021-06-18,POC,416.3302083333333,2021-06-18T20:00:00Z,307
2021-06-18,VAH,417.11270833333333,2021-06-18T20:00:00Z,307
2021-06-18,VAL,415.80854166666666,2021-06-18T20:00:00Z,307
2021-06-21,POC,420.311875,2021-06-21T20:00:00Z,314
2021-06-21,VAH,420.953125,2021-06-21T20:00:00Z,314
2021-06-21,VAL,419.456875,2021-06-21T20:00:00Z,314
2021-06-22,POC,422.28499999999997,2021-06-22T20:00:00Z,321
2021-06-22,VAH,423.91833333333335,2021-06-22T20:00:00Z,321
2021-06-22,VAL,421.795,2021-06-22T20:00:00Z,321
2021-06-23,POC,423.24791666666664,2021-06-23T20:00:00Z,328
2021-06-23,VAH,423.69708333333335,2021-06-23T20:00:00Z,328
2021-06-23,VAL,423.05541666666664,2021-06-23T20:00:00Z,328
2021-06-24,POC,425.104375,2021-06-24T20:00:00Z,335
2021-06-24,VAH,425.298125,2021-06-24T20:00:00Z,335
2021-06-24,VAL,424.833125,2021-06-24T20:00:00Z,335
2021-06-25,POC,426.421875,2021-06-25T20:00:00Z,342
2021-06-25,VAH,426.87395833333335,2021-06-25T20:00:00Z,342
2021-06-25,VAL,425.9697916666667,2021-06-25T20:00:00Z,342
2021-06-28,POC,426.7333333333333,2021-06-28T20:00:00Z,349
2021-06-28,VAH,427.02666666666664,2021-06-28T20:00:00Z,349
2021-06-28,VAL,426.14666666666665,2021-06-28T20:00:00Z,349
2021-06-29,POC,427.934375,2021-06-29T20:00:00Z,356
2021-06-29,VAH,428.23229166666664,2021-06-29T20:00:00Z,356
2021-06-29,VAL,427.51729166666667,2021-06-29T20:00:00Z,356
2021-06-30,POC,427.88,2021-06-30T20:00:00Z,363
2021-06-30,VAH,428.4133333333333,2021-06-30T20:00:00Z,363
2021-06-30,VAL,427.74666666666667,2021-06-30T20:00:00Z,363
2021-07-01,POC,429.4375,2021-07-01T20:00:00Z,370
2021-07-01,VAH,430.1875,2021-07-01T20:00:00Z,370
2021-07-01,VAL,428.83750000000003,2021-07-01T20:00:00Z,370
2021-07-02,POC,433.234375,2021-07-02T20:00:00Z,377
2021-07-02,VAH,434.0422916666667,2021-07-02T20:00:00Z,377
2021-07-02,VAL,432.31104166666665,2021-07-02T20:00:00Z,377
2021-07-06,POC,430.9266666666667,2021-07-06T20:00:00Z,384
2021-07-06,VAH,432.5933333333333,2021-07-06T20:00:00Z,384
2021-07-06,VAL,430.4266666666667,2021-07-06T20:00:00Z,384
2021-07-07,POC,434.150625,2021-07-07T20:00:00Z,391
2021-07-07,VAH,434.6922916666667,2021-07-07T20:00:00Z,391
2021-07-07,VAL,433.4735416666667,2021-07-07T20:00:00Z,391
2021-07-08,POC,430.940625,2021-07-08T20:00:00Z,398
2021-07-08,VAH,431.11604166666666,2021-07-08T20:00:00Z,398
2021-07-08,VAL,428.66020833333334,2021-07-08T20:00:00Z,398
2021-07-09,POC,435.3252083333333,2021-07-09T20:00:00Z,405
2021-07-09,VAH,435.76645833333333,2021-07-09T20:00:00Z,405
2021-07-09,VAL,434.295625,2021-07-09T20:00:00Z,405
2021-07-12,POC,436.7054166666667,2021-07-12T20:00:00Z,412
2021-07-12,VAH,437.3004166666667,2021-07-12T20:00:00Z,412
2021-07-12,VAL,436.40791666666667,2021-07-12T20:00:00Z,412
2021-07-13,POC,436.20604166666664,2021-07-13T20:00:00Z,419
2021-07-13,VAH,437.049375,2021-07-13T20:00:00Z,419
2021-07-13,VAL,435.57354166666664,2021-07-13T20:00:00Z,419
2021-07-14,POC,436.47770833333334,2021-07-14T20:00:00Z,426
2021-07-14,VAH,437.1047916666667,2021-07-14T20:00:00Z,426
2021-07-14,VAL,435.9760416666667,2021-07-14T20:00:00Z,426
2021-07-15,POC,434.18354166666666,2021-07-15T20:00:00Z,433
2021-07-15,VAH,435.23729166666664,2021-07-15T20:00:00Z,433
2021-07-15,VAL,434.06645833333334,2021-07-15T20:00:00Z,433
2021-07-16,POC,433.59708333333333,2021-07-16T20:00:00Z,440
2021-07-16,VAH,434.2395833333333,2021-07-16T20:00:00Z,440
2021-07-16,VAL,431.4554166666667,2021-07-16T20:00:00Z,440
2021-07-19,POC,422.66125,2021-07-19T20:00:00Z,447
2021-07-19,VAH,424.63625,2021-07-19T20:00:00Z,447
2021-07-19,VAL,422.46375,2021-07-19T20:00:00Z,447
2021-07-20,POC,430.996875,2021-07-20T20:00:00Z,454
2021-07-20,VAH,432.26187500000003,2021-07-20T20:00:00Z,454
2021-07-20,VAL,430.048125,2021-07-20T20:00:00Z,454
2021-07-21,POC,433.58,2021-07-21T20:00:00Z,461
2021-07-21,VAH,434.21999999999997,2021-07-21T20:00:00Z,461
2021-07-21,VAL,433.26,2021-07-21T20:00:00Z,461
2021-07-22,POC,435.17020833333333,2021-07-22T20:00:00Z,468
2021-07-22,VAH,435.6777083333334,2021-07-22T20:00:00Z,468
2021-07-22,VAL,434.49354166666666,2021-07-22T20:00:00Z,468
2021-07-23,POC,439.349375,2021-07-23T20:00:00Z,475
2021-07-23,VAH,440.226875,2021-07-23T20:00:00Z,475
2021-07-23,VAL,438.325625,2021-07-23T20:00:00Z,475
2021-07-26,POC,440.47687499999995,2021-07-26T20:00:00Z,482
2021-07-26,VAH,440.99312499999996,2021-07-26T20:00:00Z,482
2021-07-26,VAL,439.960625,2021-07-26T20:00:00Z,482
2021-07-27,POC,438.5410416666667,2021-07-27T20:00:00Z,489
2021-07-27,VAH,439.03479166666665,2021-07-27T20:00:00Z,489
2021-07-27,VAL,436.89520833333336,2021-07-27T20:00:00Z,489
2021-07-28,POC,438.8672916666667,2021-07-28T20:00:00Z,496
2021-07-28,VAH,439.6147916666667,2021-07-28T20:00:00Z,496
2021-07-28,VAL,438.36895833333335,2021-07-28T20:00:00Z,496
2021-07-29,POC,441.178125,2021-07-29T20:00:00Z,503
2021-07-29,VAH,441.5097916666667,2021-07-29T20:00:00Z,503
2021-07-29,VAL,440.680625,2021-07-29T20:00:00Z,503
2021-07-30,POC,438.58104166666664,2021-07-30T20:00:00Z,510
2021-07-30,VAH,438.86729166666663,2021-07-30T20:00:00Z,510
2021-07-30,VAL,438.00854166666664,2021-07-30T20:00:00Z,510
2021-08-02,POC,438.8375,2021-08-02T20:00:00Z,517
2021-08-02,VAH,439.7675,2021-08-02T20:00:00Z,517
2021-08-02,VAL,437.28749999999997,2021-08-02T20:00:00Z,517
2021-08-03,POC,440.52458333333334,2021-08-03T20:00:00Z,524
2021-08-03,VAH,441.1720833333333,2021-08-03T20:00:00Z,524
2021-08-03,VAL,437.93458333333336,2021-08-03T20:00:00Z,524
2021-08-04,POC,439.605,2021-08-04T20:00:00Z,531
2021-08-04,VAH,439.95500000000004,2021-08-04T20:00:00Z,531
2021-08-04,VAL,439.185,2021-08-04T20:00:00Z,531
2021-08-05,POC,440.741875,2021-08-05T20:00:00Z,538
2021-08-05,VAH,441.15229166666666,2021-08-05T20:00:00Z,538
2021-08-05,VAL,440.4135416666667,2021-08-05T20:00:00Z,538
2021-08-06,POC,442.48875,2021-08-06T20:00:00Z,545
2021-08-06,VAH,442.63125,2021-08-06T20:00:00Z,545
2021-08-06,VAL,442.06125000000003,2021-08-06T20:00:00Z,545
2021-08-09,POC,442.21020833333336,2021-08-09T20:00:00Z,552
2021-08-09,VAH,442.64479166666666,2021-08-09T20:00:00Z,552
2021-08-09,VAL,441.961875,2021-08-09T20:00:00Z,552
2021-08-10,POC,442.7575,2021-08-10T20:00:00Z,559
2021-08-10,VAH,443.0175,2021-08-10T20:00:00Z,559
2021-08-10,VAL,442.3025,2021-08-10T20:00:00Z,559
2021-08-11,POC,443.38729166666667,2021-08-11T20:00:00Z,566
2021-08-11,VAH,443.7577083333333,2021-08-11T20:00:00Z,566
2021-08-11,VAL,443.2285416666667,2021-08-11T20:00:00Z,566
2021-08-12,POC,444.7725,2021-08-12T20:00:00Z,573
2021-08-12,VAH,445.2058333333333,2021-08-12T20:00:00Z,573
2021-08-12,VAL,443.5808333333334,2021-08-12T20:00:00Z,573
2021-08-13,POC,445.41041666666666,2021-08-13T20:00:00Z,580
2021-08-13,VAH,445.73291666666665,2021-08-13T20:00:00Z,580
2021-08-13,VAL,445.33875,2021-08-13T20:00:00Z,580
2021-08-16,POC,444.195,2021-08-16T20:00:00Z,587
2021-08-16,VAH,445.9616666666667,2021-08-16T20:00:00Z,587
2021-08-16,VAL,442.9583333333333,2021-08-16T20:00:00Z,587
2021-08-17,POC,443.333125,2021-08-17T20:00:00Z,594
2021-08-17,VAH,444.874375,2021-08-17T20:00:00Z,594
2021-08-17,VAL,442.648125,2021-08-17T20:00:00Z,594
2021-08-18,POC,443.559375,2021-08-18T20:00:00Z,601
2021-08-18,VAH,444.273125,2021-08-18T20:00:00Z,601
2021-08-18,VAL,441.6560416666667,2021-08-18T20:00:00Z,601
2021-08-19,POC,439.15291666666667,2021-08-19T20:00:00Z,608
2021-08-19,VAH,441.03541666666666,2021-08-19T20:00:00Z,608
2021-08-19,VAL,438.5254166666667,2021-08-19T20:00:00Z,608
2021-08-20,POC,442.7933333333333,2021-08-20T20:00:00Z,615
2021-08-20,VAH,443.62666666666667,2021-08-20T20:00:00Z,615
2021-08-20,VAL,442.2933333333333,2021-08-20T20:00:00Z,615
2021-08-23,POC,447.650625,2021-08-23T20:00:00Z,622
2021-08-23,VAH,448.16562500000003,2021-08-23T20:00:00Z,622
2021-08-23,VAL,447.135625,2021-08-23T20:00:00Z,622
2021-08-24,POC,448.19,2021-08-24T20:00:00Z,629
2021-08-24,VAH,448.37666666666667,2021-08-24T20:00:00Z,629
2021-08-24,VAL,447.81666666666666,2021-08-24T20:00:00Z,629
2021-08-25,POC,449.0022916666666,2021-08-25T20:00:00Z,636
2021-08-25,VAH,449.42479166666664,2021-08-25T20:00:00Z,636
2021-08-25,VAL,448.7910416666667,2021-08-25T20:00:00Z,636
2021-08-26,POC,446.66625000000005,2021-08-26T20:00:00Z,643
2021-08-26,VAH,447.56625,2021-08-26T20:00:00Z,643
2021-08-26,VAL,446.21625,2021-08-26T20:00:00Z,643
2021-08-27,POC,450.1264583333333,2021-08-27T20:00:00Z,650
2021-08-27,VAH,450.5752083333333,2021-08-27T20:00:00Z,650
2021-08-27,VAL,449.2289583333333,2021-08-27T20:00:00Z,650
2021-08-30,POC,452.6275,2021-08-30T20:00:00Z,657
2021-08-30,VAH,453.0208333333333,2021-08-30T20:00:00Z,657
2021-08-30,VAL,452.3325,2021-08-30T20:00:00Z,657
2021-08-31,POC,451.6722916666667,2021-08-31T20:00:00Z,664
2021-08-31,VAH,451.93395833333335,2021-08-31T20:00:00Z,664
2021-08-31,VAL,451.214375,2021-08-31T20:00:00Z,664
2021-09-01,POC,452.35770833333333,2021-09-01T20:00:00Z,671
2021-09-01,VAH,452.6847916666667,2021-09-01T20:00:00Z,671
2021-09-01,VAL,451.89979166666666,2021-09-01T20:00:00Z,671
2021-09-02,POC,453.2029166666667,2021-09-02T20:00:00Z,678
2021-09-02,VAH,453.7379166666667,2021-09-02T20:00:00Z,678
2021-09-02,VAL,452.57875,2021-09-02T20:00:00Z,678
2021-09-03,POC,452.8933333333333,2021-09-03T20:00:00Z,685
2021-09-03,VAH,453.41333333333336,2021-09-03T20:00:00Z,685
2021-09-03,VAL,452.46,2021-09-03T20:00:00Z,685
2021-09-07,POC,451.731875,2021-09-07T20:00:00Z,692
2021-09-07,VAH,452.249375,2021-09-07T20:00:00Z,692
2021-09-07,VAL,451.300625,2021-09-07T20:00:00Z,692
2021-09-08,POC,450.440625,2021-09-08T20:00:00Z,699
2021-09-08,VAH,451.143125,2021-09-08T20:00:00Z,699
2021-09-08,VAL,449.85520833333334,2021-09-08T20:00:00Z,699
2021-09-09,POC,448.96062500000005,2021-09-09T20:00:00Z,706
2021-09-09,VAH,451.04604166666667,2021-09-09T20:00:00Z,706
2021-09-09,VAL,448.8002083333334,2021-09-09T20:00:00Z,706
2021-09-10,POC,447.75625,2021-09-10T20:00:00Z,713
2021-09-10,VAH,449.30125,2021-09-10T20:00:00Z,713
2021-09-10,VAL,446.46875,2021-09-10T20:00:00Z,713
2021-09-13,POC,445.01187500000003,2021-09-13T20:00:00Z,720
2021-09-13,VAH,446.6152083333333,2021-09-13T20:00:00Z,720
2021-09-13,VAL,444.61104166666667,2021-09-13T20:00:00Z,720
2021-09-14,POC,443.9666666666667,2021-09-14T20:00:00Z,727
2021-09-14,VAH,445.46,2021-09-14T20:00:00Z,727
2021-09-14,VAL,443.3266666666667,2021-09-14T20:00:00Z,727
2021-09-15,POC,447.2710416666667,2021-09-15T20:00:00Z,734
2021-09-15,VAH,448.30645833333335,2021-09-15T20:00:00Z,734
2021-09-15,VAL,445.20020833333336,2021-09-15T20:00:00Z,734
2021-09-16,POC,447.00375,2021-09-16T20:00:00Z,741
2021-09-16,VAH,448.26958333333334,2021-09-16T20:00:00Z,741
2021-09-16,VAL,445.5570833333333,2021-09-16T20:00:00Z,741
2021-09-17,POC,442.01687499999997,2021-09-17T20:00:00Z,748
2021-09-17,VAH,442.741875,2021-09-17T20:00:00Z,748
2021-09-17,VAL,441.11062499999997,2021-09-17T20:00:00Z,748
2021-09-20,POC,433.8329166666667,2021-09-20T20:00:00Z,755
2021-09-20,VAH,435.7579166666667,2021-09-20T20:00:00Z,755
2021-09-20,VAL,431.58708333333334,2021-09-20T20:00:00Z,755
2021-09-21,POC,435.59083333333336,2021-09-21T20:00:00Z,762
2021-09-21,VAH,435.9941666666667,2021-09-21T20:00:00Z,762
2021-09-21,VAL,433.7758333333333,2021-09-21T20:00:00Z,762
2021-09-22,POC,437.85999999999996,2021-09-22T20:00:00Z,769
2021-09-22,VAH,439.09999999999997,2021-09-22T20:00:00Z,769
2021-09-22,VAL,437.0333333333333,2021-09-22T20:00:00Z,769
2021-09-23,POC,443.6777083333333,2021-09-23T20:00:00Z,776
2021-09-23,VAH,444.3389583333333,2021-09-23T20:00:00Z,776
2021-09-23,VAL,442.79604166666667,2021-09-23T20:00:00Z,776
2021-09-24,POC,443.30041666666665,2021-09-24T20:00:00Z,783
2021-09-24,VAH,444.02125,2021-09-24T20:00:00Z,783
2021-09-24,VAL,442.57958333333335,2021-09-24T20:00:00Z,783
2021-09-27,POC,443.109375,2021-09-27T20:00:00Z,790
2021-09-27,VAH,443.46770833333335,2021-09-27T20:00:00Z,790
2021-09-27,VAL,442.3927083333333,2021-09-27T20:00:00Z,790
2021-09-28,POC,434.86291666666665,2021-09-28T20:00:00Z,797
2021-09-28,VAH,436.04625,2021-09-28T20:00:00Z,797
2021-09-28,VAL,433.0879166666667,2021-09-28T20:00:00Z,797
2021-09-29,POC,435.51145833333334,2021-09-29T20:00:00Z,804
2021-09-29,VAH,436.44187500000004,2021-09-29T20:00:00Z,804
2021-09-29,VAL,434.5810416666667,2021-09-29T20:00:00Z,804
2021-09-30,POC,431.9427083333333,2021-09-30T20:00:00Z,811
2021-09-30,VAH,433.60729166666664,2021-09-30T20:00:00Z,811
2021-09-30,VAL,429.9452083333333,2021-09-30T20:00:00Z,811
2021-10-01,POC,433.6539583333334,2021-10-01T20:00:00Z,818
2021-10-01,VAH,435.85645833333336,2021-10-01T20:00:00Z,818
2021-10-01,VAL,429.98312500000003,2021-10-01T20:00:00Z,818
2021-10-04,POC,427.46833333333336,2021-10-04T20:00:00Z,825
2021-10-04,VAH,428.735,2021-10-04T20:00:00Z,825
2021-10-04,VAL,426.5183333333334,2021-10-04T20:00:00Z,825
2021-10-05,POC,434.60041666666666,2021-10-05T20:00:00Z,832
2021-10-05,VAH,435.36291666666665,2021-10-05T20:00:00Z,832
2021-10-05,VAL,433.0754166666667,2021-10-05T20:00:00Z,832
2021-10-06,POC,429.27708333333334,2021-10-06T20:00:00Z,839
2021-10-06,VAH,432.75125,2021-10-06T20:00:00Z,839
2021-10-06,VAL,427.6979166666667,2021-10-06T20:00:00Z,839
2021-10-07,POC,440.7375,2021-10-07T20:00:00Z,846
2021-10-07,VAH,441.6075,2021-10-07T20:00:00Z,846
2021-10-07,VAL,439.5775,2021-10-07T20:00:00Z,846
2021-10-08,POC,438.25875,2021-10-08T20:00:00Z,853
2021-10-08,VAH,439.15875,2021-10-08T20:00:00Z,853
2021-10-08,VAL,437.92125,2021-10-08T20:00:00Z,853
2021-10-11,POC,436.8525,2021-10-11T20:00:00Z,860
2021-10-11,VAH,438.7325,2021-10-11T20:00:00Z,860
2021-10-11,VAL,434.7375,2021-10-11T20:00:00Z,860
2021-10-12,POC,434.09416666666664,2021-10-12T20:00:00Z,867
2021-10-12,VAH,435.2008333333333,2021-10-12T20:00:00Z,867
2021-10-12,VAL,433.6791666666667,2021-10-12T20:00:00Z,867
2021-10-13,POC,434.07687500000003,2021-10-13T20:00:00Z,874
2021-10-13,VAH,435.39229166666667,2021-10-13T20:00:00Z,874
2021-10-13,VAL,433.32520833333336,2021-10-13T20:00:00Z,874
2021-10-14,POC,442.065,2021-10-14T20:00:00Z,881
2021-10-14,VAH,442.57500000000005,2021-10-14T20:00:00Z,881
2021-10-14,VAL,440.875,2021-10-14T20:00:00Z,881
2021-10-15,POC,445.58187499999997,2021-10-15T20:00:00Z,888
2021-10-15,VAH,446.124375,2021-10-15T20:00:00Z,888
2021-10-15,VAL,444.94895833333334,2021-10-15T20:00:00Z,888
2021-10-18,POC,446.7475,2021-10-18T20:00:00Z,895
2021-10-18,VAH,447.46083333333337,2021-10-18T20:00:00Z,895
2021-10-18,VAL,445.85583333333335,2021-10-18T20:00:00Z,895
2021-10-19,POC,450.143125,2021-10-19T20:00:00Z,902
2021-10-19,VAH,450.64937499999996,2021-10-19T20:00:00Z,902
2021-10-19,VAL,449.636875,2021-10-19T20:00:00Z,902
2021-10-20,POC,451.766875,2021-10-20T20:00:00Z,909
2021-10-20,VAH,452.48770833333333,2021-10-20T20:00:00Z,909
2021-10-20,VAL,451.6947916666667,2021-10-20T20:00:00Z,909
2021-10-21,POC,451.8875,2021-10-21T20:00:00Z,916
2021-10-21,VAH,452.8325,2021-10-21T20:00:00Z,916
2021-10-21,VAL,451.6775,2021-10-21T20:00:00Z,916
2021-10-22,POC,453.3879166666667,2021-10-22T20:00:00Z,923
2021-10-22,VAH,453.99125000000004,2021-10-22T20:00:00Z,923
2021-10-22,VAL,452.63375,2021-10-22T20:00:00Z,923
2021-10-25,POC,455.241875,2021-10-25T20:00:00Z,930
2021-10-25,VAH,455.826875,2021-10-25T20:00:00Z,930
2021-10-25,VAL,454.218125,2021-10-25T20:00:00Z,930
2021-10-26,POC,457.208125,2021-10-26T20:00:00Z,937
2021-10-26,VAH,457.45229166666667,2021-10-26T20:00:00Z,937
2021-10-26,VAL,455.9872916666667,2021-10-26T20:00:00Z,937
2021-10-27,POC,456.12875,2021-10-27T20:00:00Z,944
2021-10-27,VAH,457.09125,2021-10-27T20:00:00Z,944
2021-10-27,VAL,455.57875,2021-10-27T20:00:00Z,944
