timestamp,zone_id,event,side,lower,upper,score,details
2021-05-12T14:30:00Z,24,touch,demand,410.06,411.24181492547314,1,
2021-05-12T15:00:00Z,1,broken,demand,410.59,410.85,1,
2021-05-12T15:00:00Z,4,broken,demand,411.13,411.83,1,
2021-05-12T15:00:00Z,24,broken,demand,410.06,411.24181492547314,1,
2021-05-12T16:00:00Z,24,role_flip_retest,supply,410.06,411.24181492547314,2,
2021-05-13T15:00:00Z,24,broken,supply,410.06,411.24181492547314,2,
2021-05-13T16:00:00Z,1,role_flip_retest,supply,410.59,410.85,2,
2021-05-13T16:00:00Z,4,role_flip_retest,supply,411.13,411.83,2,
2021-05-13T16:00:00Z,15,role_flip_retest,supply,411.67,412.12,2,
2021-05-13T16:00:00Z,25,created,demand,404.0,405.3361561963673,1,pivot
2021-05-13T18:00:00Z,15,merged,supply,411.67,412.12,3,pivot;geometry=updated
2021-05-13T18:00:00Z,15,qualified,supply,411.67,412.12,3,pivot|repeated_pivot|role_flip
2021-05-13T19:00:00Z,1,broken,supply,410.59,410.85,2,
2021-05-14T14:30:00Z,4,broken,supply,411.13,411.83,2,
2021-05-14T14:30:00Z,15,broken,supply,411.67,412.12,3,
2021-05-14T14:30:00Z,17,broken,supply,413.67,414.50088271314974,2,
2021-05-14T14:30:00Z,23,touch,supply,413.8926372096254,414.89,1,
2021-05-14T15:00:00Z,17,role_flip_retest,demand,413.67,414.50088271314974,2,
2021-05-14T15:00:00Z,23,broken,supply,413.8926372096254,414.89,1,
2021-05-14T16:00:00Z,19,role_flip_retest,supply,415.66,416.23,2,
2021-05-14T16:00:00Z,23,role_flip_retest,demand,413.8926372096254,414.89,2,
2021-05-14T18:00:00Z,11,role_flip_retest,supply,416.44,417.1711421753041,3,
2021-05-14T18:00:00Z,19,broken,supply,415.66,416.23,2,
2021-05-14T19:00:00Z,5,broken_zone_expired,supply,417.5323495740133,418.25,3,
2021-05-14T19:00:00Z,8,broken_zone_expired,supply,418.33626033318296,418.45,2,
2021-05-14T19:00:00Z,12,broken_zone_expired,supply,416.34,417.07,3,
2021-05-14T19:00:00Z,16,broken_zone_expired,supply,416.9,417.63,2,
2021-05-14T20:00:00Z,9,role_flip_retest,supply,416.9,417.31,2,
2021-05-14T20:00:00Z,10,broken_zone_expired,supply,420.33,420.72,1,
2021-05-14T20:00:00Z,13,broken_zone_expired,supply,419.49,419.84,1,
2021-05-17T14:30:00Z,2,role_flip_retest,supply,416.1,416.78,4,
2021-05-17T14:30:00Z,7,role_flip_retest,supply,416.3,416.85,3,
2021-05-17T15:00:00Z,9,merged,supply,416.9,417.49,3,pivot;geometry=updated
2021-05-17T15:00:00Z,9,qualified,supply,416.9,417.49,3,pivot|repeated_pivot|role_flip
2021-05-17T20:00:00Z,23,volume_confluence,demand,413.8926372096254,414.89,3,POC:2021-05-17:414.811875
2021-05-18T14:30:00Z,28,created,demand,413.36,414.03,1,pivot
2021-05-18T15:00:00Z,17,touch,demand,413.67,414.50088271314974,2,
2021-05-18T17:00:00Z,17,rejection,demand,413.67,414.50088271314974,2,
2021-05-18T17:00:00Z,29,created,supply,415.8,416.06,1,pivot
2021-05-18T18:00:00Z,21,broken_zone_expired,demand,421.03,421.59,1,
2021-05-18T19:00:00Z,14,broken_zone_expired,demand,418.57,419.27,3,
2021-05-18T19:00:00Z,23,touch,demand,413.8926372096254,414.89,3,
2021-05-18T19:00:00Z,28,touch,demand,413.36,414.03,1,
2021-05-18T20:00:00Z,4,role_flip_retest,demand,411.13,411.83,2,
2021-05-18T20:00:00Z,17,broken,demand,413.67,414.50088271314974,2,
2021-05-18T20:00:00Z,23,broken,demand,413.8926372096254,414.89,3,
2021-05-18T20:00:00Z,28,broken,demand,413.36,414.03,1,
2021-05-18T20:00:00Z,30,created,supply,414.89,415.52,1,order_block
2021-05-18T20:00:00Z,30,volume_confluence,supply,414.89,415.52,2,POC:2021-05-18:414.898125
2021-05-19T14:30:00Z,4,broken,demand,411.13,411.83,2,
2021-05-19T15:00:00Z,25,touch,demand,404.0,405.3361561963673,1,
2021-05-19T16:00:00Z,25,rejection,demand,404.0,405.3361561963673,1,
2021-05-19T18:00:00Z,31,created,demand,405.33,406.3702461859678,1,pivot
2021-05-19T20:00:00Z,1,role_flip_retest,demand,410.59,410.85,2,
2021-05-20T14:30:00Z,15,role_flip_retest,demand,411.67,412.12,3,
2021-05-20T16:00:00Z,2,touch,supply,416.1,416.78,4,
2021-05-20T16:00:00Z,29,touch,supply,415.8,416.06,1,
2021-05-20T16:00:00Z,30,touch,supply,414.89,415.52,2,
2021-05-20T17:00:00Z,2,rejection,supply,416.1,416.78,4,
2021-05-20T17:00:00Z,29,rejection,supply,415.8,416.06,1,
2021-05-20T17:00:00Z,30,rejection,supply,414.89,415.52,2,
2021-05-20T19:00:00Z,29,merged,supply,415.56,416.14,2,pivot;geometry=updated
2021-05-20T19:00:00Z,29,qualified,supply,415.56,416.14,2,pivot|repeated_pivot
2021-05-20T20:00:00Z,7,touch,supply,416.3,416.85,3,
2021-05-20T20:00:00Z,11,touch,supply,416.44,417.1711421753041,3,
2021-05-21T14:30:00Z,2,broken,supply,416.1,416.78,4,
2021-05-21T14:30:00Z,7,broken,supply,416.3,416.85,3,
2021-05-21T14:30:00Z,9,broken,supply,416.9,417.49,3,
2021-05-21T14:30:00Z,11,broken,supply,416.44,417.1711421753041,3,
2021-05-21T14:30:00Z,24,broken_zone_expired,supply,410.06,411.24181492547314,2,
2021-05-21T14:30:00Z,29,broken,supply,415.56,416.14,2,
2021-05-21T14:30:00Z,30,broken,supply,414.89,415.52,2,
2021-05-21T15:00:00Z,2,role_flip_retest,demand,416.1,416.78,4,
2021-05-21T15:00:00Z,7,role_flip_retest,demand,416.3,416.85,3,
2021-05-21T16:00:00Z,2,broken,demand,416.1,416.78,4,
2021-05-21T16:00:00Z,7,broken,demand,416.3,416.85,3,
2021-05-21T17:00:00Z,2,role_flip_retest,supply,416.1,416.78,4,
2021-05-21T18:00:00Z,30,role_flip_retest,demand,414.89,415.52,3,
2021-05-21T18:00:00Z,33,created,supply,417.98202196855095,418.2,1,pivot
2021-05-21T20:00:00Z,34,created,demand,414.45,414.89,1,pivot
2021-05-24T14:30:00Z,2,broken,supply,416.1,416.78,4,
2021-05-24T14:30:00Z,9,role_flip_retest,demand,416.9,417.49,3,
2021-05-24T14:30:00Z,11,role_flip_retest,demand,416.44,417.1711421753041,3,
2021-05-24T14:30:00Z,33,touch,supply,417.98202196855095,418.2,1,
2021-05-24T15:00:00Z,33,broken,supply,417.98202196855095,418.2,1,
2021-05-24T17:00:00Z,19,broken_zone_expired,supply,415.66,416.23,2,
2021-05-25T16:00:00Z,33,role_flip_retest,demand,417.98202196855095,418.2,2,
2021-05-25T17:00:00Z,35,created,supply,420.33,420.71,1,pivot
2021-05-25T19:00:00Z,36,created,demand,417.94,418.6618255151956,1,pivot
2021-05-26T14:30:00Z,33,broken,demand,417.98202196855095,418.2,2,
2021-05-26T16:00:00Z,37,created,demand,417.62,418.25,1,pivot
2021-05-26T18:00:00Z,36,touch,demand,417.94,418.6618255151956,1,
2021-05-26T19:00:00Z,17,broken_zone_expired,demand,413.67,414.50088271314974,2,
2021-05-26T19:00:00Z,23,broken_zone_expired,demand,413.8926372096254,414.89,3,
2021-05-26T19:00:00Z,28,broken_zone_expired,demand,413.36,414.03,1,
2021-05-26T20:00:00Z,4,broken_zone_expired,demand,411.13,411.83,2,
2021-05-26T20:00:00Z,36,rejection,demand,417.94,418.6618255151956,1,
2021-05-27T14:30:00Z,35,touch,supply,420.33,420.71,1,
2021-05-27T17:00:00Z,35,rejection,supply,420.33,420.71,1,
2021-05-27T18:00:00Z,38,created,supply,420.1478355900539,420.72,1,pivot
2021-05-28T14:30:00Z,35,broken,supply,420.33,420.71,1,
2021-05-28T14:30:00Z,38,broken,supply,420.1478355900539,420.72,1,
2021-05-28T16:00:00Z,35,role_flip_retest,demand,420.33,420.71,2,
2021-05-28T16:00:00Z,38,role_flip_retest,demand,420.1478355900539,420.72,2,
2021-05-28T16:00:00Z,39,created,demand,419.12,419.24474306380546,1,pivot
2021-05-28T20:00:00Z,29,broken_zone_expired,supply,415.56,416.14,2,
2021-05-28T20:00:00Z,35,broken,demand,420.33,420.71,2,
2021-05-28T20:00:00Z,38,broken,demand,420.1478355900539,420.72,2,
2021-05-28T20:00:00Z,40,created,supply,420.95,421.25,1,pivot
2021-06-01T14:30:00Z,20,touch,supply,422.54,422.82,1,
2021-06-01T14:30:00Z,22,touch,supply,421.7805924001876,422.48,2,
2021-06-01T15:00:00Z,7,broken_zone_expired,demand,416.3,416.85,3,
2021-06-01T15:00:00Z,20,rejection,supply,422.54,422.82,1,
2021-06-01T15:00:00Z,22,rejection,supply,421.7805924001876,422.48,2,
2021-06-01T15:00:00Z,35,role_flip_retest,supply,420.33,420.71,2,
2021-06-01T15:00:00Z,38,role_flip_retest,supply,420.1478355900539,420.72,2,
2021-06-01T17:00:00Z,20,merged,supply,422.54,422.82,2,pivot;geometry=updated
2021-06-01T17:00:00Z,20,qualified,supply,422.54,422.82,2,pivot|repeated_pivot
2021-06-01T18:00:00Z,39,touch,demand,419.12,419.24474306380546,1,
2021-06-01T19:00:00Z,39,rejection,demand,419.12,419.24474306380546,1,
2021-06-01T20:00:00Z,2,broken_zone_expired,supply,416.1,416.78,4,
2021-06-02T14:30:00Z,39,merged,demand,419.12,419.6,2,pivot;geometry=updated
2021-06-02T14:30:00Z,39,qualified,demand,419.12,419.6,2,pivot|repeated_pivot
2021-06-02T15:00:00Z,40,touch,supply,420.95,421.25,1,
2021-06-02T16:00:00Z,35,broken,supply,420.33,420.71,2,
2021-06-02T16:00:00Z,38,broken,supply,420.1478355900539,420.72,2,
2021-06-02T17:00:00Z,40,rejection,supply,420.95,421.25,1,
2021-06-02T19:00:00Z,40,merged,supply,420.84,421.25,2,pivot;geometry=updated
2021-06-02T19:00:00Z,40,qualified,supply,420.84,421.25,2,pivot|repeated_pivot
2021-06-03T14:30:00Z,9,touch,demand,416.9,417.49,3,
2021-06-03T14:30:00Z,11,touch,demand,416.44,417.1711421753041,3,
2021-06-03T14:30:00Z,33,role_flip_retest,supply,417.98202196855095,418.2,2,
2021-06-03T14:30:00Z,36,broken,demand,417.94,418.6618255151956,1,
2021-06-03T14:30:00Z,37,broken,demand,417.62,418.25,1,
2021-06-03T14:30:00Z,39,broken,demand,419.12,419.6,2,
2021-06-03T15:00:00Z,9,rejection,demand,416.9,417.49,3,
2021-06-03T15:00:00Z,11,rejection,demand,416.44,417.1711421753041,3,
2021-06-03T15:00:00Z,33,broken,supply,417.98202196855095,418.2,2,
2021-06-03T17:00:00Z,44,created,demand,416.28,416.94608207250536,1,pivot
2021-06-03T19:00:00Z,39,role_flip_retest,supply,419.12,419.6,3,
2021-06-03T20:00:00Z,39,volume_confluence,supply,419.12,419.6,4,POC:2021-06-03:419.139792
2021-06-03T20:00:00Z,39,evidence_upgrade,supply,419.12,419.6,4,volume_profile;score:3->4;qualified_score:2
2021-06-04T14:30:00Z,35,role_flip_retest,demand,420.33,420.71,2,
2021-06-04T14:30:00Z,38,role_flip_retest,demand,420.1478355900539,420.72,2,
2021-06-04T14:30:00Z,39,broken,supply,419.12,419.6,4,
2021-06-04T14:30:00Z,40,touch,supply,420.84,421.25,2,
2021-06-04T14:30:00Z,35,volume_confluence,demand,420.33,420.71,3,POC:2021-06-02:420.462083
2021-06-04T14:30:00Z,38,volume_confluence,demand,420.1478355900539,420.72,3,POC:2021-06-02:420.462083
2021-06-04T15:00:00Z,22,touch,supply,421.7805924001876,422.48,2,
2021-06-04T15:00:00Z,40,broken,supply,420.84,421.25,2,
2021-06-04T19:00:00Z,20,touch,supply,422.54,422.82,2,
2021-06-04T20:00:00Z,22,broken,supply,421.7805924001876,422.48,2,
2021-06-07T14:30:00Z,20,rejection,supply,422.54,422.82,2,
2021-06-07T16:00:00Z,40,role_flip_retest,demand,420.84,421.25,3,
2021-06-07T16:00:00Z,20,merged,supply,422.54,422.82,2,pivot;geometry=frozen
2021-06-08T14:30:00Z,20,touch,supply,422.54,422.82,2,
2021-06-08T14:30:00Z,46,created,demand,421.19,421.29989494285087,1,pivot
2021-06-08T16:00:00Z,35,touch,demand,420.33,420.71,3,
2021-06-08T16:00:00Z,38,touch,demand,420.1478355900539,420.72,3,
2021-06-08T16:00:00Z,40,touch,demand,420.84,421.25,3,
2021-06-08T16:00:00Z,46,touch,demand,421.19,421.29989494285087,1,
2021-06-08T17:00:00Z,20,touch,supply,422.54,422.82,2,
2021-06-08T17:00:00Z,22,role_flip_retest,demand,421.7805924001876,422.48,3,
2021-06-08T17:00:00Z,35,rejection,demand,420.33,420.71,3,
2021-06-08T17:00:00Z,38,rejection,demand,420.1478355900539,420.72,3,
2021-06-08T17:00:00Z,40,rejection,demand,420.84,421.25,3,
2021-06-08T17:00:00Z,46,rejection,demand,421.19,421.29989494285087,1,
2021-06-08T17:00:00Z,47,created,supply,423.1353110825644,423.25,1,pivot
2021-06-08T18:00:00Z,20,rejection,supply,422.54,422.82,2,
2021-06-08T19:00:00Z,48,created,demand,420.32,420.8166562447127,1,pivot
2021-06-09T14:30:00Z,47,touch,supply,423.1353110825644,423.25,1,
2021-06-09T16:00:00Z,47,rejection,supply,423.1353110825644,423.25,1,
2021-06-09T17:00:00Z,47,merged,supply,423.1353110825644,423.26,2,pivot;geometry=updated
2021-06-09T17:00:00Z,47,qualified,supply,423.1353110825644,423.26,2,pivot|repeated_pivot
2021-06-09T18:00:00Z,1,age_expired,demand,410.59,410.85,2,
2021-06-09T19:00:00Z,22,touch,demand,421.7805924001876,422.48,3,
2021-06-09T20:00:00Z,22,broken,demand,421.7805924001876,422.48,3,
2021-06-10T14:30:00Z,20,broken,supply,422.54,422.82,2,
2021-06-10T14:30:00Z,47,broken,supply,423.1353110825644,423.26,2,
2021-06-10T14:30:00Z,50,created,demand,421.41,421.8937832574478,1,order_block
2021-06-10T16:00:00Z,20,role_flip_retest,demand,422.54,422.82,3,
2021-06-10T16:00:00Z,47,role_flip_retest,demand,423.1353110825644,423.26,3,
2021-06-10T16:00:00Z,50,merged,demand,421.41,421.8937832574478,2,pivot;geometry=updated
2021-06-10T18:00:00Z,52,created,supply,424.25,424.63,1,pivot
2021-06-10T20:00:00Z,36,broken_zone_expired,demand,417.94,418.6618255151956,1,
2021-06-10T20:00:00Z,37,broken_zone_expired,demand,417.62,418.25,1,
2021-06-11T14:30:00Z,33,broken_zone_expired,supply,417.98202196855095,418.2,2,
2021-06-11T14:30:00Z,52,touch,supply,424.25,424.63,1,
2021-06-11T15:00:00Z,52,rejection,supply,424.25,424.63,1,
2021-06-11T17:00:00Z,20,touch,demand,422.54,422.82,3,
2021-06-11T17:00:00Z,52,merged,supply,424.19,424.63,2,pivot;geometry=updated
2021-06-11T17:00:00Z,52,qualified,supply,424.19,424.63,2,pivot|repeated_pivot
2021-06-11T18:00:00Z,20,rejection,demand,422.54,422.82,3,
2021-06-11T20:00:00Z,39,broken_zone_expired,supply,419.12,419.6,4,
2021-06-11T20:00:00Z,47,merged,demand,423.1353110825644,423.26,3,pivot;geometry=frozen
2021-06-14T15:00:00Z,47,touch,demand,423.1353110825644,423.26,3,
2021-06-14T17:00:00Z,55,created,supply,424.34880861789946,424.45,1,pivot
2021-06-14T18:00:00Z,47,rejection,demand,423.1353110825644,423.26,3,
2021-06-14T20:00:00Z,52,broken,supply,424.19,424.63,2,
2021-06-14T20:00:00Z,55,broken,supply,424.34880861789946,424.45,1,
2021-06-14T20:00:00Z,47,merged,demand,423.1353110825644,423.26,4,order_block;geometry=frozen
2021-06-14T20:00:00Z,47,evidence_upgrade,demand,423.1353110825644,423.26,4,score:3->4;qualified_score:2
2021-06-15T14:30:00Z,52,role_flip_retest,demand,424.19,424.63,3,
2021-06-15T14:30:00Z,47,merged,demand,423.1353110825644,423.26,4,pivot;geometry=frozen
2021-06-15T15:00:00Z,52,broken,demand,424.19,424.63,3,
2021-06-15T16:00:00Z,52,role_flip_retest,supply,424.19,424.63,3,
2021-06-15T17:00:00Z,58,created,supply,425.35966274991875,425.46,1,pivot
2021-06-15T18:00:00Z,55,role_flip_retest,demand,424.34880861789946,424.45,2,
2021-06-15T19:00:00Z,52,broken,supply,424.19,424.63,3,
2021-06-16T15:00:00Z,55,broken,demand,424.34880861789946,424.45,2,
2021-06-16T16:00:00Z,55,role_flip_retest,supply,424.34880861789946,424.45,2,
2021-06-16T17:00:00Z,47,touch,demand,423.1353110825644,423.26,4,
2021-06-16T18:00:00Z,20,touch,demand,422.54,422.82,3,
2021-06-16T19:00:00Z,20,broken,demand,422.54,422.82,3,
2021-06-16T19:00:00Z,22,role_flip_retest,supply,421.7805924001876,422.48,3,
2021-06-16T19:00:00Z,35,touch,demand,420.33,420.71,3,
2021-06-16T19:00:00Z,38,touch,demand,420.1478355900539,420.72,3,
2021-06-16T19:00:00Z,40,touch,demand,420.84,421.25,3,
2021-06-16T19:00:00Z,46,touch,demand,421.19,421.29989494285087,1,
2021-06-16T19:00:00Z,47,broken,demand,423.1353110825644,423.26,4,
2021-06-16T19:00:00Z,48,touch,demand,420.32,420.8166562447127,1,
2021-06-16T19:00:00Z,50,touch,demand,421.41,421.8937832574478,2,
2021-06-16T19:00:00Z,55,merged,supply,424.21,424.57,3,order_block;geometry=updated
2021-06-16T19:00:00Z,55,volume_confluence,supply,424.21,424.57,4,POC:2021-06-15:424.460000
2021-06-16T20:00:00Z,20,role_flip_retest,supply,422.54,422.82,3,
2021-06-16T20:00:00Z,35,rejection,demand,420.33,420.71,3,
2021-06-16T20:00:00Z,38,rejection,demand,420.1478355900539,420.72,3,
2021-06-16T20:00:00Z,40,rejection,demand,420.84,421.25,3,
2021-06-16T20:00:00Z,46,rejection,demand,421.19,421.29989494285087,1,
2021-06-16T20:00:00Z,47,role_flip_retest,supply,423.1353110825644,423.26,4,
2021-06-16T20:00:00Z,48,rejection,demand,420.32,420.8166562447127,1,
2021-06-16T20:00:00Z,50,rejection,demand,421.41,421.8937832574478,2,
2021-06-17T15:00:00Z,60,created,demand,419.94,420.5676746714046,1,pivot
2021-06-17T16:00:00Z,50,broken,demand,421.41,421.8937832574478,2,
2021-06-17T17:00:00Z,46,broken,demand,421.19,421.29989494285087,1,
